,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,195.022,3546.388,12.243,4540.979,3718.908,16.372,3744.555,2104.86,125.227,243.436,18.203,10.039,35.523,17.34,23.697,29.155,689.532,15.982,101.948,30.332,57.417,618.131,1.642,35.205,6.043,3260.073,34.213,92.135,3.886,14.413,260.696,49.015,10.183,13.394,10.606,66.14,13.037,190.707,2.529,16.003,22.23,1.604,0.1673914,0.3254075,0.05447042
Pareto solution 1,6.830157222138951,5033.878952983418,-267.33840404779767,6525.76530493563,5292.658874990186,-261.14485017675906,5331.129373739706,2871.587430847343,-97.86240029733744,79.45113935234258,-258.3983814045787,-270.6443984019279,-232.41840808067354,-259.6928248553013,-250.15736262238352,-241.97028814570513,748.5950865426494,-261.7298820336,-132.7808570927009,-240.2048581362178,-199.57739339885302,641.493587791676,-283.23988068284234,-232.89533144480083,-276.6383730013331,4604.406348596327,-234.3833440679009,-147.50032310944516,-279.8739319239394,-264.08334894955624,105.34114442214195,-212.1803516568907,-270.4284012981807,-265.61189309568726,-269.79389606331824,-186.49282096751267,-266.1474515745067,0.35764679295243695,-281.9094499304774,-261.698365659453,-252.35793847677996,-283.29690333188046,0.1673914,0.32540748,0.054470416
Pareto solution 2,100.92608977795135,4290.133421105973,-127.54770975337306,5533.372072164115,4505.783368327262,-122.38641791475311,4537.842117285196,2488.2238132180864,13.682293372010463,161.44357488645437,-120.09769241098002,-130.30270352152547,-98.44771158714684,-121.17639528658219,-113.23017370523849,-106.40761622220816,719.0635327870718,-122.87394140820834,-15.41642215108186,-104.93641996676706,-71.08020240620863,629.8122836370578,-140.79893875562084,-98.84515230478792,-135.29768235436313,3932.2395963323797,-100.08516129708187,-27.682645358658192,-137.99398145653504,-124.83516231121575,183.0185806382433,-81.58266762124003,-130.12270746202557,-126.10895062661439,-129.5939515726841,-60.17639357371445,-126.5552463050517,95.5323326139187,-139.6902449350273,-122.84767929004192,-115.06398691723552,-140.84645610286316,0.16739142,0.32540745,0.054470412
