,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,2.416,5.778,187.993,11.4,86.945,171.686,5.061,4.614,3.251,5.719,1.732,284.441,4.233,2.983,18.2,268.35,255.429,4.265,2717.73,6.657,233.553,2.774,5.583,8.081,240.731,100.911,4.285,4.568,0.15512279,0.26224673,0.040680442
Pareto solution 1,-79.40044459256933,-74.35746275764723,198.965043290003,-65.92445257739564,47.39305228543435,174.50455469131646,-75.43294412139767,-76.10345143226732,-78.14794105682631,-74.44595891262361,-80.42645948737481,343.63705165203646,-76.67495115014754,-78.54995876776593,-55.72444577751776,319.50055032107775,300.1190413131153,-76.62694792115326,3993.570705637627,-73.03894918290462,267.30503435096216,-78.86345046168935,-74.64996143758435,-70.90294733734845,278.0720466317289,68.34204962505373,-76.5969365711444,-76.1724626062678,0.15512279,0.2622467,0.04068044
Pareto solution 2,84.23245474844043,85.91344869341447,177.02095039823496,88.72445208683166,126.49695370777499,168.8674545097357,85.55495490549765,85.3314524685411,84.64995592702144,85.88395246359232,83.89045227200859,225.24495598514568,85.14095505108435,84.5159500233749,92.12445435345762,217.19945429724112,210.73895129458697,85.15695363891246,1441.8895048251725,86.35295072982535,199.80094897386925,84.41145528057041,85.81594913343542,87.06495134501074,203.3899518232065,133.47995282098145,85.16695742224874,85.30845123237759,0.15512276,0.26224676,0.04068044
Pareto solution 3,2.4160050779355515,5.77799296788362,187.99299684411898,11.39999975471801,86.94500299660467,171.68600460052608,5.061005392049992,4.614000518136891,3.251007435097563,5.7189967754843565,1.731996392316887,284.44100381859107,4.233001950468406,2.9829956278044847,18.200004287969932,268.35000230915944,255.42899630385114,4.265002858879598,2717.7301052313996,6.657000773460368,233.5529916624157,2.774002409440527,5.582993847925536,8.081002003831145,240.7309992274677,100.91100122301759,4.285010425552173,4.567994313054896,0.15512277,0.26224673,0.04068044
