,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.0,0.005,0.0,0.007,0.0,0.0,0.005,0.006,0.0,0.006,0.0,0.007,0.006,0.001,0.008,0.019,0.008,0.011,0.006,0.043,0.011,0.008,0.001,0.008,0.008,0.0,0.006,0.006,0.006,0.0,0.003,0.001,0.0,0.018,0.16899848,0.39661452,0.06702725
Pareto solution 1,-0.0015735292229540135,0.004676470582929873,-0.0015735292229540135,0.007176470933014628,-0.0015735292229540135,-0.0015735292229540135,0.004676470582929873,0.005926470709703972,-0.0015735292229540135,0.005926470709703972,-0.0015735292229540135,0.007176470933014628,0.005926470709703972,-0.0003235291073187471,0.008426471018946339,0.02217646911265382,0.008426471018946339,0.012176470445041915,0.005926470709703972,0.052176472481971325,0.012176470445041915,0.008426471018946339,-0.0003235291073187471,0.008426471018946339,0.008426471018946339,-0.0015735292229540135,0.005926470709703972,0.005926470709703972,0.005926470709703972,-0.0015735292229540135,0.0021764710051375633,-0.0003235291073187471,-0.0015735292229540135,0.020926470541603445,0.16899851,0.39661092,0.06702665
Pareto solution 2,0.001573529342363135,0.005323529273419156,0.001573529342363135,0.006823529483470009,0.001573529342363135,0.001573529342363135,0.005323529273419156,0.006073529352453972,0.001573529342363135,0.006073529352453972,0.001573529342363135,0.006823529483470009,0.006073529352453972,0.0023235295067956727,0.00757352955879188,0.015823528486304902,0.00757352955879188,0.00982352919068638,0.006073529352453972,0.03382353041284403,0.00982352919068638,0.00757352955879188,0.0023235295067956727,0.00757352955879188,0.00757352955879188,0.001573529342363135,0.006073529352453972,0.006073529352453972,0.006073529352453972,0.001573529342363135,0.003823529479218081,0.0023235295067956727,0.001573529342363135,0.015073529153571921,0.16899852,0.39661074,0.06702663
