,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.118,0.0,33.52,0.002,0.015,11.343,0.177,2.354,0.0,0.0,0.01,0.002,21.264,0.0,0.187,0.504,0.003,531.827,0.084,1.873,0.01,0.458,0.16654985,0.26505,0.044144034
Pareto solution 1,-6.713306345819973,-6.860806474026077,35.03919378197367,-6.858306454431329,-6.842057663314733,7.3179441600539405,-6.639556487293731,-3.918306024456342,-6.860806474026077,-6.860806474026077,-6.848307198359578,-6.858306454431329,19.719193865001095,-6.860806474026077,-6.627057211627232,-6.230806675569738,-6.85705654742236,657.9229836745353,-6.755806062200264,-4.519555289207858,-6.848307198359578,-6.288305276057656,0.16654985,0.26505005,0.044144046
Pareto solution 2,13.780613224721606,13.721612680054818,30.481613090819934,13.722613427969236,13.729112944415874,19.39311342707117,13.810112674747757,14.898613106574885,13.721612680054818,13.721612680054818,13.726613130397936,13.722613427969236,24.353613000684817,13.721612680054818,13.815113125090875,13.973612846129527,13.723113390772824,279.635121092022,13.763612844785143,14.658112907289933,13.726613130397936,13.950612912550014,0.1665498,0.26505014,0.04414405
