,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,6.083,0.579,92.661,0.298,106.332,0.328,1.565,2.14,1.492,3.86,5.345,6.846,2507.847,2515.589,45.116,3.225,0.17252086,0.24846576,0.042865526
Pareto solution 1,6.083011450202321,0.5789934404519954,92.66100968000683,0.29798814100558957,106.33199615596095,0.32800718596263323,1.565000773203792,2.140020649102553,1.4919841320206615,3.8599798044724594,5.345003830312635,6.846023674786011,2507.846940351941,2515.589236118074,45.116004391849856,3.2250078707229477,0.17252085,0.24846576,0.042865522
Pareto solution 2,168.64482298584335,165.89281705354188,211.9338221007456,165.75231440381867,218.76931533872266,165.7673208537235,166.38581764734408,166.67332451271977,166.3493154718999,167.5333133081258,168.2758191758985,169.0263260255615,1419.5267874367128,1423.3979353197792,188.16131945666712,167.21581812352997,0.17252086,0.24846575,0.042865526
