,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,65.194,1553.129,95.437,13.838,14.589,14.914,35.906,337.803,16.836,241.91,16.759,12.931,117.533,14.055,16.805,16.096,68.513,15.795,14.76,442.368,208.206,15.593,36.35,14.043,9.17,22.034,13.94,171.402,9.844,10.398,24.31,7.571,10.462,146.796,181.053,8.388,5.911,517.27,457.169,30.62,430.892,310.989,215.427,11.565,41.588,4.499,4.873,54.308,52.891,5.832,0.18227778,0.28074694,0.05117393
Pareto solution 1,36.205364781933895,2268.1079666637816,81.56985601649171,-40.82864069827974,-39.702141401668996,-39.21464458443279,-7.726647208789473,445.1188693836484,-36.33164066674635,301.27936745912666,-36.447143103475355,-42.189139051394704,114.7138557032547,-40.50315109250005,-36.378130835702905,-37.44163544217554,41.18385865884011,-37.89314363977337,-39.44563485211984,601.9663293456761,250.72334622392464,-38.19614035827908,-7.060638658915195,-40.521145402319235,-47.83064729512898,-28.534641956700398,-40.67564524750378,195.5173514150697,-46.81963582947628,-45.98864049087024,-25.120645235867414,-50.22913397285447,-45.89263675836901,158.60836737704562,209.99385399634593,-49.00363676069628,-52.71914041139735,714.3194113178179,624.167860700607,-15.655638270975032,584.7523182341029,404.8978770719423,261.5548691195663,-44.23813884165793,0.7963605582226592,-54.837137863662065,-54.27614480696957,19.876361149966215,17.75085633142953,-52.83763703117256,0.18227775,0.28074694,0.05117392
Pareto solution 2,94.18264031498143,838.1501754927449,109.30413830602805,68.50463970539113,68.88013947092804,69.04263962715436,79.5386387523688,230.487145500329,70.00364093304984,182.5406424245266,69.96514012080684,68.05114147150039,120.35213858197433,68.61313867494619,69.98814055862158,69.63364024027828,95.84214070824532,69.48313872489325,68.9656416541111,282.7696345886334,165.68863534612592,69.38213981872468,79.76063916803173,68.60713935452554,66.17063750644138,72.60263928591758,68.5556394061307,147.28663646793382,66.50764011117803,66.78464220882279,73.74063697571432,65.37113951290439,66.81663980154713,134.98364239716625,152.11213671978544,65.77964101791895,64.54114101816617,320.22065704409033,290.170145040277,76.8956405144927,277.0316260161853,217.0801431945033,169.2991417608589,67.36814275856023,82.37964012422526,63.83514186741127,64.02213955297543,88.73963910432553,88.03113871529422,64.50163971061261,0.18227775,0.28074694,0.05117392
Pareto solution 3,50.69968366519578,1910.6185188710224,88.5034265888758,-13.495320597362024,-12.556571183519736,-12.150323531536003,14.089674281500095,391.46093841281856,-9.747820266797305,271.59468620047664,-9.844072297404807,-14.629068920670932,116.1234264229346,-13.22407865063849,-9.786562987121783,-10.672816521562083,54.84842917119141,-11.049073048606715,-12.342815725562104,522.1671556564154,229.46466850447496,-11.30157031402814,14.644680797821536,-13.23907421310804,-19.330326094736392,-3.2503216460459043,-13.367824084095162,183.45967267828573,-18.487816844312704,-17.795319815946982,-0.40532468297197966,-21.329065601414754,-17.715317618389975,152.70218613207578,195.5234246772058,-20.307817316042474,-23.404070054006468,615.794722749386,540.6684317855245,7.4821814253919,507.8221451796235,357.94344360258253,238.49093727988947,-16.33656844160339,21.19218044972331,-25.169067930893732,-24.70157371698332,37.092180638556044,35.3209269273957,-23.50281784572627,0.18227775,0.28074694,0.05117392
