,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,5.167,32.854,2441.182,2.839,26.067,1.093,2451.392,4.368,5.206,29.964,3.257,2.711,42.738,26.445,2459.304,1.54,35.597,0.875,45.058,1.553,47.419,1.479,2.301,4.552,15.521,1.229,1.339,2.865,83.276,3.858,1.16,3.982,2536.0,2.866,73.907,34.612,88.818,74.167,1.801,84.634,1.288,67.161,55.74,3.788,3.112,1.898,103.551,9.891,0.19989567,0.350726,0.07010861
Pareto solution 1,5.16700565441306,32.854008994876494,2441.181834835992,2.839011589832353,26.067007187542913,1.0930109947585152,2451.3922338323246,4.367996644417872,5.20600607525148,29.964006148485623,3.257009500906861,2.7110036091689835,42.73799142549615,26.445005443394166,2459.3040707586842,1.539996796269861,35.5969982207389,0.8749962198853609,45.05799161499817,1.5529969365493344,47.418995740746595,1.4790031256884504,2.300999573173158,4.551992030461861,15.520986557225115,1.2290128505005669,1.338994239130443,2.8650118703912995,83.27599679017703,3.8580035636405228,1.1600051182872448,3.9819893735730147,2536.0000536348016,2.865995964861213,73.9069985656206,34.612000402568356,88.81801059034638,74.16701398780583,1.8009937896058545,84.6339992155938,1.287987865759078,67.1609906012568,55.74000400778141,3.7879965970423655,3.1120145357012916,1.8979952245094864,103.5510049721031,9.890997234764654,0.19989564,0.3507262,0.07010864
Pareto solution 2,60.8097584417967,81.57501220880386,1887.820871496364,59.06376289336117,76.48476085330367,57.75426370871537,1895.4786606503367,60.21050294595989,60.83900875742552,79.40750881235113,59.37726258832663,58.96775816952322,88.9879990317686,76.76825828353253,1901.4125383451064,58.08950432150846,83.63225412820066,57.590752627560505,90.72799917389511,58.09925442671806,92.49875100654685,58.043756545253245,58.660253880866776,60.34850074715246,68.57524538056532,57.85626383886233,57.93875366531347,59.08326310378038,119.39150431693884,59.82800813537688,57.804510563021495,59.920997492826245,1958.9345255021944,59.084002436292394,112.36475438686193,82.89350450291317,123.54801277457648,112.55976532267107,58.285250804850875,120.41000550517163,57.90049762362537,107.30524967524866,98.73950973014212,59.77550291042826,59.268515102762876,58.35800061936902,134.59775856089402,64.35275338871998,0.19989562,0.35072622,0.07010864
