,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,4.307,2.521,1146.607,1137.794,0.003,2.733,761.276,0.0,1.59,11.69,14.483,760.79,0.0,2.869,21.08,0.0,34.918,757.743,0.0,0.089,6.943,0.0,0.0,0.0,0.694,3.379,2.111,0.0,2.78,1.278,0.293,757.702,0.089,0.0,0.0,0.01,2.335,0.0,5.686,0.0,0.16912764,0.26751983,0.045245
Pareto solution 1,-61.58687781558001,-64.26590036017114,1651.8631918153405,1638.6435525072593,-68.04287412261874,-63.9478909112604,1073.8666299852775,-68.0474006047807,-65.66240678445502,-50.51238655811903,-46.32288654689364,1073.1375389095556,-68.0474006047807,-63.743891027952486,-36.42738016880139,-68.0474006047807,-15.670396857627566,1068.5670631933026,-68.0474006047807,-67.91387901181588,-57.63290896978651,-68.0474006047807,-68.0474006047807,-68.0474006047807,-67.00638675403388,-62.97889628095436,-64.88090482378539,-68.0474006047807,-63.87739335929109,-66.13038725512342,-67.60788881766712,1068.5056571289097,-67.91387901181588,-68.0474006047807,-68.0474006047807,-68.03241505958067,-64.54488575435789,-68.0474006047807,-59.518391037319816,-68.0474006047807,0.16912761,0.26751986,0.045244996
Pareto solution 2,-28.639933580040633,-30.872452367199912,1399.2351276559975,1388.2187583556588,-34.01993090385679,-30.607444894391506,917.571322920674,-34.02370257104121,-32.036207319485925,-19.4111912667737,-15.919940856135327,916.9637486293745,-34.02370257104121,-30.43744418906715,-7.673685942342331,-34.02370257104121,9.623800952870283,913.1550172606949,-34.02370257104121,-33.91243537947162,-25.344959140595506,-34.02370257104121,-34.02370257104121,-34.02370257104121,-33.156191430036074,-29.79994936913647,-31.384956086878447,-34.02370257104121,-30.54869693441708,-32.42619144632681,-33.657442748446556,913.1038439352319,-33.91243537947162,-34.02370257104121,-34.02370257104121,-34.01121381414009,-31.10494019568887,-34.02370257104121,-26.91619379558938,-34.02370257104121,0.16912763,0.26751983,0.045244996
Pareto solution 3,37.25395489103812,35.91444361874255,893.9789993373115,887.3691700524578,34.025955533667116,36.073447139346285,604.9807087914669,34.02369349643777,35.216191610452256,42.79119931591697,44.885950525381304,604.6161680690125,34.02369349643777,36.17544948870352,49.83370251057579,34.02369349643777,60.21219657386598,602.3309253954794,34.02369349643777,34.09045188521691,39.23094051778651,34.02369349643777,34.02369349643777,34.02369349643777,34.544199217959545,36.55794445449931,35.60694138693543,34.02369349643777,36.10869591533094,34.98220017126641,34.243449389994566,602.3002175478764,34.09045188521691,34.02369349643777,34.02369349643777,34.03118867674107,35.77495092164918,34.02369349643777,38.288200687871495,34.02369349643777,0.16912763,0.26751983,0.045244996
Pareto solution 4,4.307010655498743,2.52099562577132,1146.6070634966545,1137.7939642040583,0.0030123149051632936,2.73300112247739,761.2760158560704,-4.537301720120013e-06,1.5899921454831656,11.690004024571635,14.483004834622989,760.7899583491935,-4.537301720120013e-06,2.869002649818185,21.08000828411673,-4.537301720120013e-06,34.91799876336813,757.7429713280872,-4.537301720120013e-06,0.08900825287264524,6.942990688595501,-4.537301720120013e-06,-4.537301720120013e-06,-4.537301720120013e-06,0.6940038939617352,3.378997542681418,2.110992650028493,-4.537301720120013e-06,2.7799994904569303,1.278004362469801,0.29300332077400526,757.7020307415542,0.08900825287264524,-4.537301720120013e-06,-4.537301720120013e-06,0.009987431300487515,2.335005362980155,-4.537301720120013e-06,5.686003446141058,-4.537301720120013e-06,0.16912763,0.26751983,0.045244996
