,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,51.066,17.049,14.441,39.466,1643.976,139.93,241.084,368.11,213.801,14.671,188.189,17.681,10.108,51.72,180.686,116.954,7.777,3.64,209.806,204.658,0.15451412,0.26182458,0.040455595
Pareto solution 1,51.06601572472255,17.048996992651382,14.440986652438141,39.46600859156433,1643.9759863896434,139.9299939954044,241.08399869456196,368.1099790341832,213.80099586123157,14.671012601311531,188.18899536426844,17.680999753847118,10.107989878084027,51.72000254836689,180.68600483637465,116.95400221772593,7.776997461140127,3.6399966185381345,209.80600014360465,204.6580046919241,0.1545141,0.26182455,0.040455587
Pareto solution 2,118.90332081183897,101.89481274694344,100.59081017911694,113.10331724525986,915.3583295648205,163.33531254946,213.91231554960882,277.4253050688494,200.27081315708858,100.70582055127352,187.4648132135617,102.21081803096149,98.42431309307995,119.23031812708132,183.71331796994514,151.84731796176084,97.25881428232788,95.19031386102688,198.27331594884515,195.69931806036237,0.1545141,0.26182455,0.040455587
Pareto solution 3,84.98466826828076,59.47190486979741,57.51589841577754,76.2846629184121,1279.667157977232,151.6326532724322,227.4981571220854,322.7676420515163,207.03590450916008,57.688416576292525,187.82690428891507,59.945908892404304,54.266151485581986,85.4751603377241,182.1996614031599,134.40066008974338,52.517905871734,49.41515523978251,204.0396580462249,200.17866137614322,0.1545141,0.26182455,0.040455587
