,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,2209.116,2321.407,7515.513,42.137,7763.9,30.468,1550.384,27.994,46.718,57.413,3649.49,315.095,66.881,401.157,216.484,85.068,1192.569,12249.543,44.962,634.078,28.457,43.143,1523.388,3006.38,24.42,43.131,39.162,36.055,1007.394,125.09,35.101,3185.566,27.15,29.061,9149.983,55.628,24.485,43.107,2424.34,6876.58,0.14686254,0.2766356,0.040627405
Pareto solution 1,1956.407969584774,2012.5534573198292,4609.606670192632,872.9184429352754,4733.800185024855,867.084004168064,1627.041992742781,865.8469658644244,875.2089528693177,880.5564806024195,2676.5949990243535,1009.397447717758,885.2904726982015,1052.4284486991965,960.0919853062078,894.3839566088136,1448.1344505470079,6976.621265424561,874.3309876191342,1168.8889790793219,866.0784609466791,873.42147455542,1613.5439432954313,2355.0399228002934,864.060007569431,873.4154943380199,871.4309288593722,869.8775457222509,1355.546969695397,914.3949774068751,869.4004283775066,2444.632939793548,865.4249705235416,866.3805052602911,5426.841512631188,879.6640414927315,864.0925087509531,873.4035339032198,2064.020009960601,4290.139816548821,0.14686255,0.27663547,0.04062739
Pareto solution 2,2335.469980953532,2475.83370029117,8968.466878728494,-373.25381941962405,9278.950535804324,-387.83991633765254,1512.0550550991402,-390.9324470943884,-367.5275445845182,-354.1587252517638,4135.937570803071,-32.056274962235875,-342.32368000994575,75.52119499017863,-155.31996349229303,-319.5900352357785,1064.7862321108887,14886.003496813042,-369.7224577099769,366.6725534416737,-390.3537743911147,-371.9962403692625,1478.3099274181181,3332.049880242921,-395.39997283659795,-372.01125591512573,-376.9725396070189,-380.85606245218514,833.3175137312705,-269.5624832406247,-382.0487908116829,3556.032422726057,-391.9875004489586,-389.5985986047217,11011.55411482961,-356.38988802834683,-395.3186548804297,-372.04102699739997,2604.5000981436897,8169.799874623692,0.14686254,0.27663556,0.0406274
Pareto solution 3,2461.8239847431178,2630.2604479482834,10421.42028157378,-788.6445735379239,10794.000652730814,-806.147889839558,1473.7260758845932,-809.8589180806594,-781.7730437357968,-765.7304605364916,4622.38509472931,-379.2075158555672,-751.5283975793282,-250.11455624616065,-527.1239464251266,-724.2480325173092,937.0034926321823,17522.464240609203,-784.4069394863473,99.26707822912431,-809.1645195037127,-787.13547867749,1433.2319221256803,3657.7198660571303,-815.2199663052743,-787.1535059995076,-793.107029095816,-797.7672651769972,659.2410284098951,-664.2149701231247,-799.1985305414128,3926.4989170368935,-811.1249907731253,-808.2582998930593,12873.124982229085,-768.4078645353729,-815.1223760908906,-787.1892139642732,2784.6601275380526,9463.019893981982,0.14686254,0.27663556,0.0406274
