,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,147.575,9.565,150.784,119.197,6.734,110.263,5.347,21.547,8.892,50.022,23.129,14.574,7.09,803.881,4.562,9.471,14.1,5.946,7.742,4.912,4.231,4.633,755.96,17.625,6.161,30.499,6.302,311.822,13.146,3.069,5.533,26.533,5.687,49.831,4.031,42.856,24.328,20.462,5.115,723.597,8.965,5.075,5.715,5.807,332.731,68.425,5.329,372.491,5.84,50.02,155.513,429.817,685.061,6.036,33.982,6.065,89.278,5.587,7.489,11.381,9.239,478.852,2.15,10.837,3.836,5.527,2.704,661.557,62.25,4.016,5.46,22.061,0.19784705,0.31312215,0.061950296
Pareto solution 1,123.41144944465941,54.406450973845494,125.01594973565989,109.222450611167,52.99095213310284,104.7554511663684,52.297450144049435,60.39745449476686,54.06994991928332,74.63495041490023,61.18844978974994,56.9109509278569,53.1689534677007,451.5644322069129,51.904948769168186,54.35945276187158,56.673951523605865,52.59695040683073,53.49494910907924,52.07995235443195,51.73945233179256,51.94045216300583,427.6039622603712,58.4364509251991,52.70445294674391,64.87345161773919,52.774951741428595,205.5349445548636,56.19695201232207,51.15845011602505,52.39044830270177,62.89045077029914,52.46745058904526,74.53945216283773,51.63945154883368,71.05195180735609,61.78794944796027,59.85495046872347,52.18145053533408,411.4224244203506,54.106451578416454,52.16144978805278,52.48145288421074,52.52744987744154,215.98945211532555,83.83645191576579,52.2884509891519,235.86945064413885,52.543953742740996,74.63395067288093,127.38045036559743,264.5324471460917,392.15441567973176,52.64195208821366,66.61495200675563,52.656453516026886,94.26295082490628,52.417448720842,53.36844999407549,55.31445004973466,54.243450199708604,289.04994912751863,50.698952735336206,55.042449337741346,51.54194938256114,52.38745055336767,50.975950680702226,380.4024349523097,80.74895026194827,51.63194979187938,52.35394959701625,60.65444873940396,0.19784701,0.31312224,0.0619503
