,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,19.486,8.878,8.276,0.408,2.191,0.022,0.189,21.142,0.021,0.501,19.901,20.31,19.905,1.328,21.182,2.162,0.728,1.36,0.152,0.118,0.029,0.09,0.043,1.565,0.012,3.902,4.006,0.668,0.14413874,0.28673226,0.041329227
Pareto solution 1,19.4860003477242,8.87800029828442,8.276000032105927,0.40799993980905924,2.1909999353202068,0.021999585320401138,0.18899993370135348,21.142000699681432,0.021000226656667564,0.5009998984885442,19.90099908199136,20.309999764580425,19.905001028423555,1.3280001221485236,21.182000454660624,2.1620000714044494,0.7280002355312263,1.3600001398476422,0.1520001544090519,0.11799999461069888,0.028999370281837855,0.0900003798410296,0.04300012751451732,1.5650001011085521,0.012000180865015864,3.9019999206910825,4.006000037578708,0.6679998906765547,0.14413874,0.2867323,0.04132923
Pareto solution 2,22.94165259649114,9.68165246048455,8.929152127761434,-0.9058479430855328,1.3229019919379112,-1.3883484455618458,-1.1795980100856553,25.011652917706698,-1.3895975548432773,-0.7895980244189218,23.460400954959596,23.97165180819593,23.465403447365333,0.24415225515605243,25.06165278952716,1.2866522065673323,-0.5058476031155692,0.2841523069626959,-1.2258477045182872,-1.2683478745834833,-1.379598744042795,-1.30334739304557,-1.3620977975019457,0.5404022585388333,-1.4008476714483322,3.461652003334251,3.591652142023097,-0.5808480045011635,0.14413872,0.28673232,0.04132923
