,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,15.614,2.676,2.279,1.728,17.491,110.954,450.837,454.308,2.931,46.577,53.315,1.57,1.497,47.882,2.461,55.983,475.357,1.288,2.434,483.23,3.323,129.157,184.474,60.462,348.866,11.109,116.422,7.33,95.223,9.251,14.646,298.676,9.774,10.756,574.753,12.434,19.825,9.747,19.086,8.697,7.905,13.211,8791.489,14.094,17.458,43.612,8.82,3.69,47.048,150.736,20.165,194.303,114.686,9363.758,13.145,92.6,49.923,268.184,58.506,9332.785,7.415,2.881,32.808,79.691,3.636,12.299,8.042,9.098,102.021,107.163,420.878,55.337,0.1617045,0.31886017,0.051561125
Pareto solution 1,15.613989917782419,2.675981954402232,2.2789622054287975,1.7280029381799977,17.491000296894526,110.95402076709297,450.8370059128911,454.3080136765289,2.931002730583714,46.57699672537865,53.31499503874784,1.5700245066764182,1.4969852335661926,47.88199263019487,2.4610385823007164,55.982988624085465,475.3569950539881,1.2880053575063357,2.4339724423116422,483.23001163437675,3.3230348283223066,129.1569960846523,184.47399231847658,60.46200786017425,348.86599778570894,11.10901592051232,116.4220045012903,7.330002692513517,95.22297554910165,9.251007408332953,14.645985752920296,298.6759885163999,9.774019564586524,10.756017615046403,574.7529916383228,12.433996313768148,19.82501099709907,9.746994084797734,19.086005080236646,8.696985072662756,7.904992138130183,13.210985634395911,8791.48854381223,14.093982873864206,17.45800454436403,43.61198715366618,8.820009285322158,3.689993135885743,47.04800448546894,150.7359675016951,20.165031921974332,194.30298583413833,114.68601047346328,9363.757984670694,13.144987352634871,92.60000635887855,49.92299237375255,268.1839826921939,58.506015042010404,9332.784887356727,7.415009617907344,2.8810177910345374,32.80797558859331,79.69099589500092,3.6359963899085415,12.299004448825144,8.042003459687294,9.098016628064215,102.02099509479012,107.16297889651014,420.87799178284587,55.33701324547292,0.16170451,0.31886014,0.051561125
Pareto solution 2,128.4528969497337,118.74938758884855,118.4516261654685,118.03840332668187,129.86064795736775,199.9579150041916,454.8701555577152,457.4734114333865,118.94065317098466,151.67514697290585,156.72865079045778,117.91991950305419,117.86514343657154,152.65389559569303,118.58817667142239,158.72964428528599,473.260147360595,117.70840514117663,118.5678804547806,479.16490984882944,119.23467385593858,213.61014649236108,255.09789705607932,162.08890871235258,378.3918986152411,125.07416306343112,204.0589028048396,122.23990314243201,188.15963617322313,123.68065667929659,127.72689213191211,340.7493933574343,124.07291240813674,124.8094177226817,547.807144851789,126.06789835837299,131.6111610650462,124.0526500749952,131.05690493322436,123.26514331589397,122.67114522664451,126.65064034884381,6710.358863195819,127.31288997262004,129.83590283714489,149.45139318247152,123.3574080870385,119.50989597496118,152.02840279297357,229.7943801376682,131.8661716761776,262.4696388044756,202.75690558979431,7139.560889626067,126.60113994334802,186.19240419803077,154.1846470975363,317.8803889892798,160.62191240455468,7116.331120854193,122.30365833647738,118.90316446632278,141.34838450866687,176.5106514326476,119.46939841547828,125.96665445966573,122.77390032946232,123.56591359409504,193.25814744413947,197.1146386837795,432.4008947484094,158.24516105715156,0.16170448,0.31886017,0.051561117
