,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,783.288,948.433,39.148,48.078,32.435,38.457,22.547,37.358,111.037,1391.848,211.857,26.053,1427.782,2010.916,156.96,24.805,0.1708487,0.27200517,0.04647173
Pareto solution 1,620.1128323240009,702.68529658638,248.04282415199123,252.50780775764724,244.68630782827677,247.69731524385134,239.74231814283849,247.14780667065133,283.9873111398447,924.3928347972178,334.39731296557693,241.4953182857971,942.3597836005792,1233.9267951368674,306.9488246623332,240.87131052153927,0.17084867,0.27200514,0.046471715
Pareto solution 2,783.2880332396107,948.4329711024475,39.148007557512756,48.077993444981985,32.434993586241035,38.45702709354737,22.547032891521667,37.35798193291157,111.03700954745545,1391.848028847966,211.85700852988066,26.05302383936032,1427.781945130846,2010.9160055557368,156.96003659243252,24.80500831084464,0.17084867,0.27200514,0.046471715
Pareto solution 3,946.4632341552206,1194.180645618515,-169.74680903696571,-156.35182086768327,-179.8163206557947,-170.7832610567566,-194.64825235979515,-172.4318428048282,-61.91329204493377,1859.303222898714,89.31670409418439,-189.38927060707647,1913.2041066611127,2787.905215974606,6.971248522531823,-191.26129389985,0.17084868,0.2720051,0.046471715
Pareto solution 4,701.7004327818058,825.5591338444137,143.595415854752,150.2929006013146,138.5606507072589,143.07717116869935,131.14467551718008,142.25289430178145,197.51216034365007,1158.1204318225919,273.1271607477288,133.77417106257872,1185.0708643657126,1622.421400346302,231.95443062738286,132.83815941619196,0.17084867,0.27200514,0.046471715
