,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,17.994,57.498,131.101,7.391,485.11,149.611,5.551,323.674,4.422,54.408,29.773,38.69,5.135,7.959,41.968,116.922,0.15816575,0.33778518,0.05342605
Pareto solution 1,55.15971243363447,74.91171301092095,111.71321115035676,49.85821158937142,288.71770122711314,120.96820828063142,48.93821433712856,207.99972121060364,48.37371176030092,73.36671272123681,61.04921381869667,65.50771098561722,48.73021291287978,50.14221168005997,67.14671084365614,104.62371037331866,0.15816572,0.33778518,0.05342604
