,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99,Node_100,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,Node_116,Node_117,Node_118,Node_119,Node_120,Node_121,Node_122,Node_123,Node_124,Node_125,Node_126,Node_127,Node_128,Node_129,Node_130,Node_131,Node_132,Node_133,Node_134,Node_135,Node_136,Node_137,Node_138,Node_139,Node_140,Node_141,Node_142,Node_143,Node_144,Node_145,Node_146,Node_147,Node_148,Node_149,Node_150,Node_151,Node_152,Node_153,Node_154,Node_155,Node_156,Node_157,Node_158,Node_159,Node_160,Node_161,Node_162,Node_163,Node_164,Node_165,Node_166,Node_167,Node_168,Node_169,Node_170,Node_171,Node_172,Node_173,Node_174,Node_175,Node_176,Node_177,Node_178,Node_179,Node_180,Node_181,Node_182,Node_183,Node_184,Node_185,Node_186,Node_187,Node_188,Node_189,Node_190,Node_191,Node_192,Node_193,Node_194,Node_195,Node_196,Node_197,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,4.802,27.949,1.61,26.45,0.928,1.329,1627.015,889.732,70.714,45.977,8.383,2.271,6.12,8.42,84.536,172.647,5.107,483.665,515.789,24.215,2.617,515.815,1435.106,547.149,1378.92,31.252,1465.183,4.383,1451.582,3.548,5.131,34.321,4.154,4.392,7.753,538.203,108.155,5.881,4.606,170.202,24.69,4.389,1.588,5.63,1145.382,11.885,4.224,7.545,1033.771,37.877,41.317,4.869,7.519,4.443,125.853,9.803,66.769,71.573,2.046,4.798,4.713,3.677,6.906,9.801,74.653,7.805,3.034,516.271,5.237,66.035,569.061,14.459,532.633,420.363,496.28,10.624,3.337,5.068,17.739,206.042,29.399,13.187,221.668,2.744,473.335,484.807,461.198,66.601,3.278,5.163,439.429,10.122,380.75,11.535,27.705,10.67,140.417,8.53,4.767,5.03,28.006,3.775,13.12,11.718,5.921,353.052,14.112,9.966,264.892,90.053,234.68,637.664,94.017,6.935,629.104,5.04,81.403,658.874,50.627,7.819,53.882,6.853,46.641,739.654,47.557,12.044,18.102,4.198,3.947,3.68,1039.527,18.758,18.179,1046.849,4.811,641.537,125.164,104.562,1155.089,3.905,664.299,4.267,4.75,15.576,70.743,1159.37,3.657,4.281,63.91,5.123,4.02,55.651,27.753,16.945,3.511,3.816,188.034,3.476,8.325,1199.564,233.087,1205.414,1440.965,16.69,11.89,198.514,2.466,48.631,3.442,13.866,8.071,3.607,2860.198,3.266,3.027,3.577,155.664,3.572,2.908,9.38,163.198,100.229,14.706,260.876,38.324,1.781,2.899,17.464,2.606,8.781,3.673,18.893,40.343,49.989,17.107,620.047,14.295,657.334,0.22481555,0.35464182,0.079729
Pareto solution 1,54.33334958161015,71.69361061203813,51.9393474620108,70.56934989344916,51.42784873053165,51.728595356050164,1270.993137014526,718.0308289703039,103.76733917475178,85.21460295432826,57.01909439297344,52.43510014043318,55.321850639337526,57.04684569103631,114.13384732245288,180.21710239925915,54.56209610968358,413.48060540016445,437.57360831580877,68.89309589744585,52.694599277821,437.59311310411135,1127.0613164465876,461.09358636628417,1084.9218786493439,74.1708516864968,1149.6190941285258,54.01909630849332,1139.4184244872504,53.39285307064495,54.58009949539394,76.47260045995176,53.84735377913785,54.025847391393086,56.54660523809946,454.384091571354,131.84810098883798,55.14259362735629,54.18634658153553,178.38334753649906,69.24934960088888,54.02360350413585,51.922854442490234,54.95434762094976,909.7683060218988,59.64559281229447,53.899844606481565,56.39059830427027,826.0601486601399,79.13959342520798,81.71959915788955,54.38360249742834,56.37109799776647,54.064093568272256,145.12159869177992,58.08409826198965,100.80859903593284,104.41159924370686,52.26635444053045,54.33035872788912,54.26659916447261,53.48959867310259,55.91135806649652,58.08259685939743,106.72159751478796,56.58559987537535,53.00734666654682,437.9350922784313,54.65959913613551,100.25810118537902,477.5275895604798,61.57610074717684,450.2065949744774,366.00410118271157,422.941840987467,58.69984064529001,53.23460224955852,54.53284340902849,64.03609585991944,205.26335518113095,72.78109966554746,60.622091612881604,216.9828498238324,52.78985393521691,405.7330961284879,414.33711598980653,396.6303476743551,100.68260222675303,53.19034747444459,54.60409654000978,380.30358496143344,58.32334415067817,336.2943496756186,59.38310282118562,71.51059934660987,58.73435348378314,156.0446050716385,57.12934664302941,54.30709968613951,54.50434962630061,71.73634904523055,53.56308971560941,60.57184467279512,59.520353427108944,55.17260375200567,315.5208477978788,61.315848667593514,58.20635127525293,249.40084645285265,118.27159783379102,226.7418443575399,528.9798377208044,121.24459756240378,55.93310076632463,522.5598641393749,54.51184319386539,111.78409400223575,544.8873550483913,88.70209824387291,56.59610521172215,91.14335196803893,55.87159554769585,85.71259503820909,605.4722990423152,86.39960549182001,59.76485497183671,64.30835318450886,53.880350275709475,53.692104269302945,53.49184704215861,830.3770770050141,64.80034712768543,64.36609966789183,835.8685951748748,54.34010066450992,531.8845871236203,144.60484953302677,129.1533462679884,917.0486116733991,53.66059871779305,548.9561112553347,53.93209264265647,54.294350462535476,62.41385351498013,103.78909531997624,920.2593842728338,53.47459062291205,53.94260395473498,98.6643585988993,54.574101354689674,53.746853923233175,92.47009736776727,71.54660761196351,63.44060523138546,53.36510177258208,53.5938423249238,191.7573465892786,53.33884590137973,56.97559853578673,950.4048114395991,225.54710436522612,954.792325127436,1131.455546856867,63.249353431928625,59.649347065741495,199.61735531293203,52.581356174044004,87.20509528411912,53.31334894810459,61.131341975304736,56.78509818459247,53.43709738822838,2195.880367470343,53.1813584800193,53.00209698623928,53.41460174620477,167.47985080022508,53.41085197455652,52.91285540887691,57.76685861695057,173.13034770999116,125.90359919937237,61.761339466600134,246.38885358089692,79.47485288921962,52.06759264024663,52.90610432597714,63.82985094960134,52.686352768060715,57.31760310696643,53.48660781938156,64.9015999257856,80.98910181068948,88.22360049076417,63.56209036312396,515.7670945351952,61.45309927351684,543.732341720488,0.22481549,0.3546419,0.079729
