,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.69,0.308,0.389,2.797,1.988,0.69,0.574,4.005,4.618,31.672,0.585,3.702,71.698,5.364,2.105,31.159,2.8,0.344,0.855,0.184,0.466,1.207,0.152,0.339,1.644,0.389,0.505,0.872,0.354,0.909,0.26,2.843,0.36,4.213,1.228,3.284,0.194,0.53,43.405,0.251,7.791,0.934,0.504,0.287,8.837,0.951,0.709,0.469,0.327,0.527,0.561,15.486,1.312,0.388,1.679,14.806,1.582,107.272,0.17063445,0.2896638,0.049426623
Pareto solution 1,0.6899998029289236,0.30800045500515694,0.38899991627792474,2.797000076447574,1.9879998719856928,0.6899998029289236,0.5739997314080938,4.0050000624202085,4.618000110394512,31.672000858787328,0.5850001061080548,3.7019998893997865,71.69799465047254,5.363999796570283,2.105000086691234,31.159002492457034,2.800000039205983,0.3439997413656499,0.8550000886200451,0.18400030496829345,0.4660004052543343,1.2069996755895147,0.15199999090415872,0.3389999590335435,1.6440000967918422,0.38899991627792474,0.5049999877987545,0.871999988726202,0.35400010625110667,0.9090000851224431,0.26000065075999146,2.842999727693524,0.3600005652487539,4.212999769858456,1.228000281804725,3.28399985472835,0.19400000300271358,0.5299996996805305,43.404999980284856,0.25099989557841695,7.790999876475098,0.9340000637446337,0.5039999779842503,0.28700051564098317,8.836999839597986,0.9509999638507907,0.7090002561449182,0.46900003458722495,0.32700024137011496,0.5270000703476398,0.5609998705599537,15.486000178288066,1.3120000392614202,0.38799990646342053,1.6789996400782456,14.805999906195154,1.5820000217734105,107.27199862954876,0.17063446,0.2896638,0.049426626
Pareto solution 2,2.217301535622596,1.9308019913372192,1.991551587291795,3.797551707419032,3.190801554072621,2.217301535622596,2.1303014819819737,4.70355173024106,5.163301757886149,25.453802460886607,2.1385517630069444,4.476301633818295,55.47329767128031,5.722801530853616,3.278551748444329,25.06905341939847,3.799801696159115,1.957801456107589,2.341051749890937,1.8378018788095716,2.049301954024102,2.605051473460591,1.8138016432614705,1.9540516193585091,2.932801756019785,1.991551587291795,2.0785516409324174,2.353801674970555,1.9653017964567852,2.3815517472677357,1.8948021048107933,3.832051512538598,1.969802040677365,4.859551494148469,2.620801894779447,4.162801591143442,1.8453017523630422,2.097301491528853,34.25355193537996,1.8880516384522679,7.543051590782227,2.4003017312343786,2.077801700256643,1.9150520368140889,8.327551571460031,2.4130516563139963,2.231551875534592,2.051551709366322,1.9450518644534895,2.095051736186633,2.1205515863458686,13.314301750456849,2.6838017128719684,1.9908016466160205,2.9590514134845876,12.804301546387165,2.886301699755961,82.15380065558747,0.17063445,0.28966382,0.049426626
