,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,3.594,2.117,0.777,6.586,19.35,1.708,1.411,129.86,8.373,46.402,1.521,3.164,2.537,5.715,44.385,2.477,0.14384396,0.24835582,0.035724487
Pareto solution 1,-3.358281086074612,-5.573779616925549,-7.5837799506603005,1.129718998926819,20.275719547944647,-6.187279919711727,-6.63278082607394,186.0407226052139,3.8102188125192242,60.853721739533285,-6.4677814875544755,-4.00328199685805,-4.943780918778657,-0.1767812180007695,57.82821719003732,-5.0337807327996416,0.14384395,0.2483558,0.03572448
Pareto solution 2,0.11785944485784228,-1.7283894109810234,-3.4033896490284405,3.8578595156923683,19.81285993815046,-2.239639663302839,-2.6108904586695587,157.9503621603477,6.091609360352706,53.62786159920671,-2.4733909297735863,-0.4196413141283557,-1.2033904557937376,2.769109294854502,51.106607888089826,-1.2783903408761006,0.14384395,0.2483558,0.03572448
