,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.0,2.293,0.0,0.0,757.717,0.0,0.0,0.147,19.22,0.0,0.0,0.0,12.366,0.013,0.0,1.792,2.706,0.047,0.0,756.573,0.018,0.014,756.091,0.544,0.322,2.426,0.058,3.65,0.15264046,0.26309192,0.040158473
Pareto solution 1,-41.35708922850972,-37.917584647198964,-41.35708922850972,-41.35708922850972,1095.2183567764005,-41.35708922850972,-41.35708922850972,-41.136577291028516,-12.527084848541563,-41.35708922850972,-41.35708922850972,-41.35708922850972,-22.8080902649981,-41.33758684706845,-41.35708922850972,-38.669087548332755,-37.2980882294396,-41.28659668060209,-41.35708922850972,1093.5023699348385,-41.33009770986973,-41.33609737182633,1092.7794037089043,-40.54109344142489,-40.874095560509886,-37.718092407059885,-41.27008716997443,-35.88208448570731,0.15264046,0.26309192,0.040158473
Pareto solution 2,5.118854460306466e-07,2.2930024060651704,5.118854460306466e-07,5.118854460306466e-07,757.7169645151589,5.118854460306466e-07,5.118854460306466e-07,0.14700789019252625,19.220002851850495,5.118854460306466e-07,5.118854460306466e-07,5.118854460306466e-07,12.365999820893194,0.01300209951295983,5.118854460306466e-07,1.7920010519897005,2.706001177932194,0.0469955438238685,5.118854460306466e-07,756.5729779275607,0.0179960176728855,0.013995663021432847,756.0910004436046,0.5439982832890564,0.32199687056572657,2.4259989728657274,0.05800130422858274,3.650003093739997,0.15264046,0.26309192,0.040158473
Pareto solution 3,41.357090252280614,42.503589459329305,41.357090252280614,41.357090252280614,420.21557225391734,41.357090252280614,41.357090252280614,41.43059307141357,50.96709055224255,41.357090252280614,41.357090252280614,41.357090252280614,47.54008990678449,41.36359104609437,41.357090252280614,42.253089652312156,42.71009058530399,41.380587768249825,41.357090252280614,419.64358592028293,41.366089745215504,41.36408869786919,419.40259717830486,41.629090008003004,41.51808930164134,42.57009035279134,41.3860897784316,43.182090673187304,0.15264048,0.2630919,0.040158473
Pareto solution 4,-20.678544358312138,-17.812291120566897,-20.678544358312138,-20.678544358312138,926.4676606457797,-20.678544358312138,-20.678544358312138,-20.494784700417995,3.346459001654466,-20.678544358312138,-20.678544358312138,-20.678544358312138,-5.221045222052453,-20.662292373777746,-20.678544358312138,-18.438543248171527,-17.296043525753703,-20.61980056838911,-20.678544358312138,925.0376739311996,-20.656050846098424,-20.661050854402447,924.4352020762544,-19.998547579067917,-20.27604934497208,-17.64604671709708,-20.606042932872924,-16.116040695983656,0.15264046,0.26309192,0.040158473
