,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,1.884,0.791,5.765,1.776,0.712,5.625,47.625,3.461,1.472,5.881,44.822,43.878,215.656,0.99,0.268,0.666,0.751,0.387,308.844,3.932,6.322,105.21,140.307,7.467,0.15735081,0.33856225,0.053273045
Pareto solution 1,1.8839999286071816,0.791000761128771,5.764999736100776,1.776002523558759,0.7120022096321463,5.624998867873728,47.62499966778597,3.460997771907614,1.472001617683759,5.881002006234098,44.82199840422837,43.877998293776,215.65599879513593,0.9899997303473356,0.26800100685727557,0.6660035159118252,0.7509987174641992,0.3870016020184721,308.8439909382723,3.9319993257671513,6.321996885400608,105.20999858643995,140.30700760831678,7.466997681254043,0.1573508,0.33856207,0.05327301
Pareto solution 2,20.827249484529148,20.280749900789942,22.767749673939534,20.773251067668525,20.24125062504163,22.6977495254896,43.697750068277514,21.61574954883372,20.621250614731025,22.825750809006195,42.296249365082815,41.824249274148684,127.71324720381199,20.380249956726402,20.01925116630855,20.21825127818147,20.260748878957656,20.078751463889148,174.3072455606889,21.85124946877272,23.046248819916627,72.49024995609989,90.03875389571112,23.618749503506933,0.15735076,0.3385622,0.05327302
