,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.5,52.325,225.083,0.43,2.201,2.993,1.466,2.783,218.608,0.246,49.699,1.617,216.735,1.057,215.283,1.083,0.13442251,0.25438324,0.034194835
Pareto solution 1,-14.876706391525317,49.904548262158734,265.8520181186244,-14.964201845047228,-12.750453194181773,-11.760450646197796,-13.669205506846765,-12.022949348028305,257.75830540301376,-15.194197769207108,46.62204839549565,-13.480452718323704,255.41704817571247,-14.180458169674068,253.602041676073,-14.147950592622692,0.13442253,0.2543832,0.034194835
Pareto solution 2,31.253406918481687,57.165907031609464,143.54489672254158,31.218407091570953,32.103906551917134,32.499907571110725,31.736405626851138,32.39490809037852,140.30740999079535,31.12640707640503,55.852907187788105,31.811906742260362,139.37090545437286,31.5319053844712,138.64490450001904,31.544907592540767,0.13442253,0.2543832,0.034194835
