,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.873,0.711,183.93,0.367,0.352,177.85,0.796,183.882,0.944,5.86,9.959,212.104,0.757,3.139,244.273,217.602,89.847,245.336,244.883,248.143,247.733,2.448,242.079,45.75,220.254,36.813,314.024,36.419,40.707,150.281,43.599,27.685,33.013,332.614,33.514,26.511,30.37,433.703,23.483,500.753,0.17333883,0.28701663,0.049751125
Pareto solution 1,61.603513662937985,61.52251071177125,153.1320077927685,61.35050910184327,61.343008392017055,150.09201410646233,61.56500818556924,153.1080125937592,61.63900942646342,64.09701050342755,66.1465116859431,167.219012727694,61.545511840803556,62.73650983060088,183.30350894677485,169.96801305617691,106.09051145103251,183.83501026663453,183.6085076897084,185.23851527107354,185.0335128953884,62.39100961208396,182.20650754219105,84.0420108756739,171.29401203545513,79.57350916398627,218.17901209788215,79.37651042681136,81.52051112322442,136.30751389898467,82.96650967233109,75.00950993929382,77.6735113910504,227.47402216165847,77.92401309611614,74.42251358245903,76.35201126601578,278.01851992712545,72.9085135744931,311.5435102547399,0.17333883,0.28701657,0.049751118
