,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,295.951,11.543,8.225,300.354,5.987,3.479,25.027,6.048,6.519,27.476,372.739,16.595,138.037,10.409,24.279,102.192,23.236,6.371,7.425,3.994,1.216,19.828,7.595,83.256,0.17695506,0.27577856,0.048800413
Pareto solution 1,179.38759041972844,37.183601995805134,35.524601784067954,181.5891009104207,34.40560103004782,33.15160157978448,43.925602488246454,34.436101589280725,34.671601668628,45.15010134654415,217.78159843509457,39.709601864723936,100.43060177402526,36.616603421872014,43.551600712057734,82.50810277591006,43.03010220636645,34.59760097568778,35.124602416511834,33.40910093901152,32.020102792504986,41.326101910021066,35.209602749391934,73.04010039439976,0.17695498,0.27577847,0.048800375
