,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,12.599,3.143,1.316,9.833,1.906,126.599,59.502,106.789,2.273,211.558,38.41,2.302,2.843,1.422,203.584,4.219,0.18487988,0.27637577,0.05109632
Pareto solution 1,3.4315927164875575,-8.388401483065536,-10.672159266951894,-0.02590679616696434,-9.934658019844846,145.93159377376287,62.06034273154057,121.16909651882088,-9.475905189678087,252.13032241024484,35.695344315866805,-9.439652605700758,-8.763405361014975,-10.539655439834405,242.1628505417084,-7.043400565190041,0.18487988,0.27637574,0.051096316
Pareto solution 2,30.933810465145143,26.205813418004254,25.29231156981041,29.550811292763683,25.58731143597288,87.93381152073562,54.385311262016785,78.02881261875882,25.770811935359234,130.4133029753284,43.83931173757719,25.785312968950166,26.05581123414413,25.345311202616358,126.42631169719243,26.743813152474104,0.18487987,0.27637577,0.051096316
