,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,6.591,9.18,17.718,0.016,9.914,0.076,21.607,2.453,0.091,0.093,22.055,0.806,4.621,0.025,0.097,0.068,7.907,7.102,1.068,0.23,2.909,0.069,1.605,0.061,0.861,19.88,9.574,0.083,0.098,1.648,4.829,0.0,0.0,0.06,0.21,4.988,0.708,0.604,0.0,0.0,3.568,0.041,0.19069089,0.3408752,0.06500179
Pareto solution 1,7.265452364072402,10.501703223598536,21.17420252142354,-0.9532978366762954,11.419202379776003,-0.8782977346740495,26.035452743567475,2.0929524433508817,-0.8595474024688343,-0.857048009448885,26.59545382021915,0.03420209021080112,4.802952125589686,-0.9420474556022604,-0.8520480420280983,-0.8882976695156231,8.910452232501523,7.904202882163741,0.3617023644718387,-0.6857974895287846,2.662952216666082,-0.8870478139736058,1.0329523754530694,-0.8970477488151793,0.10295239196910622,23.876700361185797,10.994203331500067,-0.8695476553744932,-0.8507975957956369,1.086702479603792,5.0629523228159625,-0.9732977063594426,-0.9732977063594426,-0.8982976043571966,-0.7107973266327186,5.26170224325142,-0.0882980203530046,-0.21829780942163168,-0.9732977063594426,-0.9732977063594426,3.486702449440493,-0.9220479039831986,0.19069095,0.34087518,0.06500181
