,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,60.651,8399.544,65.383,15.434,203.973,23.639,12.318,14.72,43.83,749.648,18.107,79.489,18252.553,388.15,283.383,8855.789,25.316,115.125,17426.504,8415.41,18.497,326.046,39.752,1165.591,20.911,3517.563,7960.977,206.427,0.22086939,0.27737778,0.06126426
Pareto solution 1,-1278.7505151480145,11229.587973810558,-1271.653009775153,-1346.5766137223109,-1063.7679961651447,-1334.2691567402508,-1351.2504697404802,-1347.6475920184166,-1303.982484840497,-245.25554974150145,-1342.5671159846534,-1250.4942143328371,26009.10119537241,-787.5025951005227,-944.6528925366583,11913.955840324634,-1331.7533280531643,-1197.039904631849,24770.026609330205,11253.387828414561,-1341.9815952910576,-880.6586039079702,-1310.099371920718,378.65904868236976,-1338.361130722682,3906.617108678125,10571.738645763136,-1060.0868872991414,0.22086939,0.27737784,0.061264277
Pareto solution 2,60.651267896115314,8399.543593868497,65.38296341314708,15.433894115041767,203.97292194957117,23.638840167957824,12.317990102928889,14.719883315847255,43.82998003625107,749.647924134686,18.106867338356096,79.48882704135758,18252.552408243064,388.14988126110984,283.3830289379148,8855.788838211214,25.31603402422479,115.12500824022572,17426.502785288758,8415.410113067584,18.497189198962587,326.04587538947817,39.75203004764626,1165.5909771163715,20.910832244546327,3517.5630171135417,7960.977375170216,206.4270071611354,0.22086939,0.27737784,0.061264277
Pareto solution 3,-609.0496236259496,9814.565783839527,-603.1350231810029,-665.5713598036346,-429.8975371077868,-655.3151582861465,-669.4662398187756,-666.4638543512847,-630.0762524021229,252.1961871965923,-662.2301243231486,-585.5026936457398,22130.826801807736,-199.67635691970645,-330.63493179937177,10384.872339267924,-653.2186470144698,-540.9574481958116,21098.26469730948,9834.398970741073,-661.7422030460475,-277.30636425924604,-635.1736709365359,772.1250128993706,-658.7251492390678,3712.0900628958334,9266.358010466676,-426.829940069003,0.22086939,0.27737784,0.061264277
