,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.118,0.86,11.502,1.279,0.103,1.118,2.622,1.262,3.58,11.723,0.054,0.43,1.495,7.733,0.1662239,0.2511505,0.041747212
Pareto solution 1,-1.3901067842227235,-0.2771074225515804,15.685892509902942,0.3513930017393534,-1.412607281977614,0.10989321146985276,2.3658928737409752,0.3258928465683937,3.8028928087436427,16.017392167791286,-1.4861071463407711,-0.9221069063645473,0.6753930442206979,10.032391887701806,0.1662239,0.2511505,0.041747212
