,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.232,0.001,673.584,2.035,668.68,0.064,1.896,0.07,0.219,0.0,0.114,62.03,21.404,604.795,11.024,566.677,603.076,0.0,3.213,0.996,2.357,0.0,26.712,12.21,33.327,0.0,230.739,3.62,0.611,0.696,12.367,0.223,0.033,32.035,1.184,0.349,7.988,0.054,0.0,7.126,5.236,49.531,0.099,4.153,108.264,5.106,100.836,1.291,4.743,0.0,0.621,9.347,0.0,0.28,2.413,5.872,2.194,0.226,0.0,0.747,0.23258963,0.30899072,0.07186804
Pareto solution 1,0.23200098742745467,0.0010009335751419712,673.5839364511157,2.0349994387033803,668.6799952916335,0.0640055037804359,1.895998777759587,0.07000208436875255,0.21900175755558848,1.2893287930637598e-06,0.11399671032631886,62.02999866004359,21.403997140328784,604.7949774948047,11.02399965978816,566.6769850951114,603.0759799975767,1.2893287930637598e-06,3.2130005198594063,0.9959938789320404,2.35699667143831,1.2893287930637598e-06,26.711999515255343,12.21000046469453,33.32699948047957,1.2893287930637598e-06,230.73899894613032,3.619998350888636,0.6110049248895848,0.6960003836247779,12.366999861631712,0.2230029043205377,0.0329972587969678,32.03499976610158,1.1839976661833589,0.3489979109435808,7.987996565791036,0.05400135197828604,1.2893287930637598e-06,7.1259999914509535,5.235999083608476,49.530998221411096,0.09899690707197806,4.15299889787957,108.26400183199621,5.1059965057716,100.8359987820661,1.2910032867951031,4.7430048647079275,1.2893287930637598e-06,0.6210039371326275,9.346998784914831,1.2893287930637598e-06,0.279998045039747,2.4130037319191615,5.872002819556428,2.194003263692366,0.22599798239025404,1.2893287930637598e-06,0.7469989437556706,0.23258966,0.30899075,0.071868055
Pareto solution 2,32.55517133111607,32.43967001930014,369.2311493420784,33.456670556754034,366.7791684832191,32.47117294684767,33.387170868727026,32.47417187958672,32.548672358625026,32.43917148206674,32.4961691925655,63.45417016742414,43.141170050011624,334.8366647243638,37.95117130974131,315.7776582453989,333.9771659757498,32.43917148206674,34.045671739776935,32.93716906175814,33.61766981556639,32.43917148206674,45.79517027380757,38.54417106974961,49.10267057764213,32.43917148206674,147.80866902557773,34.24917001284666,32.74467201495736,32.78717102921473,38.62267012577331,32.550671647117724,32.45566946680083,48.45667039923069,33.031169028049135,32.613669792874134,36.43316912029786,32.466172155836375,32.43917148206674,36.00217083312782,35.05717037920658,57.204670269330336,32.48867057582811,34.515671571231906,86.57117175340045,34.99217037517792,82.8571695859905,33.08467183835501,34.81067198486653,32.43917148206674,32.74967280596866,37.11267022985976,32.43917148206674,32.579170502367106,33.645672703361925,35.375172889625446,33.53617182680364,32.55216982859747,32.43917148206674,32.81267095172507,0.23258969,0.30899072,0.071868055
