,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,2.064,1.93,1.956,3.432,40.798,4.068,2.13,145.106,37.939,51.772,151.299,49.725,2.638,10.785,33.769,2.701,2.542,2.477,2.304,159.773,2.059,2.102,2.184,165.334,2.553,55.726,2.525,6.073,2.057,4.34,2.288,1.979,2.584,6.422,2.708,3.367,17.641,3.487,9.454,2.312,2.315,2.93,2.043,101.794,189.531,20.835,3.978,5.0,12.348,3.948,3.164,24.043,5.361,2.383,2.955,5.928,14.205,2.704,0.15944868,0.28209338,0.044979416
Pareto solution 1,-3.505639850501879,-3.6731364947391967,-3.6406376821692277,-1.7956396929922533,44.91186327809406,-1.0006389561833515,-3.4231375746631016,175.29686462744758,41.33811142569333,58.6293631812847,183.03810633289515,56.0706107990128,-2.7881372607946417,7.395612529043888,36.125613233410725,-2.7093874797616166,-2.9081381797470556,-2.98938899358221,-3.2056397022175673,193.63061552290503,-3.511886672927986,-3.458139655095792,-3.3556365097327046,200.58186852895676,-2.894388602770036,63.57186614005195,-2.9293884481421344,1.5056134001387989,-3.5143877057301154,-0.66063706885042,-3.2256383366812855,-3.6118867223560898,-2.855638325725039,1.941860778961228,-2.7006375614005265,-1.8768880998390784,15.965613670333113,-1.7268892291910873,5.73186316806958,-3.195635914864525,-3.191887718252218,-2.4231370803820624,-3.5318897775128875,121.15686537551016,230.82811276181224,19.95811156046639,-1.1131348855242607,0.16436179158179698,9.349361517576483,-1.1506378268313426,-2.1306396866486637,23.96811150895058,0.6156124444454605,-3.1068890516602323,-2.3918874947551245,1.3243604737426864,11.670611805287656,-2.705637220016456,0.15944865,0.28209335,0.044979405
Pareto solution 2,13.20327443273851,13.136275568730298,13.149274681131715,13.88727449574236,32.570275271550315,14.205274790465921,13.23627493044745,84.724276017605,31.140774530590022,38.05727543913986,87.82077435029032,37.033774486231096,13.490275468621405,17.56377517824353,29.05577556314691,13.521775381034615,13.442275307353725,13.409774775506378,13.323274492052235,92.05777802629427,13.200775291141497,13.222274510900945,13.263275150106324,94.8382759277024,13.447774931831248,40.03427662264676,13.433775199995694,15.207775114054925,13.19977467170736,14.341275132772523,13.315275038266748,13.160775271370255,13.463275248962532,15.382274890837039,13.525275142065766,13.854775339316916,20.99177563475922,13.914774681262827,16.898275227540523,13.327275594366881,13.32877549195166,13.636275128159866,13.192774461934107,63.06827466632376,106.93677857236344,22.58877473923421,14.160275799789702,14.671275295885266,18.34527477365657,14.14527544852001,13.753274704593082,24.192774773429853,14.851775350717446,13.362774545961884,13.648774962410641,15.135274562436337,19.27377499189768,13.523275278619394,0.1594486,0.28209338,0.044979393
