,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99,Node_100,Node_101,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,25.22,50.211,292.781,12.505,427.467,156.915,13.199,277.917,16.17,14.312,12.112,14.22,134.375,116.699,1385.917,13.666,41.541,13.443,1440.718,58.806,12.927,13.736,13.861,14.087,1584.044,17.89,1611.553,15.492,164.789,381.972,276.733,17.535,1791.876,16.287,13.933,1922.106,1924.059,280.614,337.333,15.472,18.909,143.855,88.915,25.468,61.654,16.476,88.087,16.149,14.466,45.083,7.08,68.426,7.429,16.059,100.068,119.195,32.2,4.973,6.645,7.294,68.178,77.89,6.317,105.678,7.946,9.719,57.641,9.382,439.943,8.789,11.368,117.652,4.49,94.509,11.461,75.225,7.104,4.212,8.719,25.121,64.85,64.696,145.804,9.744,41.054,2451.121,4.599,8.241,260.414,85.678,262.46,69.444,52.17,8.438,40.883,8.66,109.965,20.677,5.769,6.603,2.502,6.517,0.17635405,0.27833754,0.049085952
Pareto solution 1,-63.71196960089401,-26.22544480101533,337.6295500435335,-82.78445001371801,539.6585600474646,133.83053440450612,-81.74343216337002,315.333528351719,-77.28696095568012,-80.07396366715693,-83.37396484142118,-80.21194723739427,100.02054329307066,73.5065499265711,1977.3336320615344,-81.04295448912853,-39.23043158941073,-81.3774524135406,2059.5351346556854,-13.332945539492357,-82.15145356167159,-80.93794918982167,-80.75044174354662,-80.41145448259522,2274.5240969085135,-74.70697595179081,2315.787593713845,-78.30395097335531,145.64154825847982,471.4160141389075,313.55754399327543,-75.2394564410697,2586.272209585615,-77.11145330833097,-80.64244355321352,2781.6169645351474,2784.546609562327,319.3790699745441,404.4575596547056,-78.33393635325956,-73.17845568202029,114.2405450162396,31.83054238639852,-63.339947599370134,-9.060932417409276,-76.82797570546973,30.588549080157463,-77.31844278109747,-79.84294636171762,-33.91745708662165,-90.92195130509572,1.0970526648798113,-90.3984494888955,-77.45343346030859,48.56004088282498,77.25054366109362,-53.24196151171054,-94.08244422878852,-91.5744580184546,-90.60094962512267,0.7250306633559376,15.293054790196948,-92.06644977441647,56.97504811242197,-89.62295189525139,-86.96345763542013,-15.080440963544788,-87.468945635821,558.3725429380247,-88.35845543667165,-84.4899743763508,74.9360506790872,-94.8069497357028,40.221550018143716,-84.35046612577935,11.295526480485933,-90.88592367349702,-95.22394980708305,-88.46346073597852,-63.860456524544134,-4.266970394281088,-4.497959464899395,117.16404896985114,-86.92593355830832,-39.96095111319846,3575.139442028434,-94.64344188727955,-89.18045578050624,289.0790482837551,26.975056688306722,292.1480392112853,2.6240482543162216,-23.28694815745166,-88.8849501438981,-40.21746446200268,-88.55194866499914,63.40554271306428,-70.52647188457559,-92.88845011825106,-91.63744990411033,-97.78894212102023,-91.76645480126899,0.17635404,0.27833748,0.049085937
Pareto solution 2,69.68597100475665,88.42922987534337,270.3567308269704,60.14973079834465,371.3712322995833,168.4572212427804,60.67023442948971,259.208719098725,62.8984753273636,61.50497220694888,59.85497161981675,61.43598042183021,151.55222656940083,138.29522812147474,1090.208755953884,61.020475031286765,81.92673471646935,60.85322606908073,1131.3095354857805,94.87548127078117,60.46622902436786,61.07297944561651,61.16673493343035,61.33622856390605,1238.804002494784,64.18846959398456,1259.4357367800394,62.389976789173375,174.36272861093633,337.2499628746574,258.32072603716506,63.92222581999249,1394.678030598514,62.986229151038174,61.220728734567956,1492.3504504255116,1493.8152588216908,261.2314890277994,303.77073563255647,62.37498409922125,64.95272796419351,158.66222566630898,117.4572252337266,69.87198200551859,97.0114860671464,63.127969717145106,116.83622681592976,62.88273264997861,61.62047909499222,84.5832237325402,56.08097662330317,102.09048037296725,56.34273106075591,62.81523554569674,125.82197536427799,140.1672267534123,74.92097328467207,54.50073016145677,55.75472503130004,56.24147922796601,101.90446937220531,109.18848143562582,55.50873091799542,130.0294789790765,56.73047809290165,58.06022345814097,94.00173355875495,57.807482987293156,380.7282255095397,57.362729851544145,59.296968617028256,139.00997938007094,54.13847917267594,121.65272816726105,59.36672274231398,107.18971904544662,56.09898867442621,53.92997913698582,57.3102254372144,69.61172754293159,99.40847060806311,99.29297607275396,160.12397808428383,58.07898549669687,81.5614767192518,1889.1116750547444,54.220231332211256,56.951726150274226,246.081478623574,115.02948062000439,247.61597276383185,102.85397640300914,89.89847996180151,57.09948073325461,81.433221809526,57.26597970802777,133.24472451472133,66.27872162759218,55.0977272167255,55.72322732379587,52.64748121534092,55.658724875216535,0.17635405,0.27833742,0.04908593
Pareto solution 3,114.1519512066402,126.64745476746293,247.93245775478272,107.79445773569887,315.2754563836229,179.99945018887183,108.14145662710962,240.500449347727,109.62695408837817,108.69795083165081,107.5979504402294,108.65195630823837,168.72945432817755,159.89145418644262,794.5004639180006,108.37495153809186,122.31245681842938,108.26345222995451,821.9010024291456,130.94495687420567,108.00545655304768,108.40995565742924,108.47246049242267,108.58545624607314,893.563971023541,110.48695144257636,907.3184511354375,109.28795271001627,183.9364553950885,292.52794578657404,239.90845338512827,110.30945324034656,997.4799709361469,109.68545663749455,108.50845283049512,1062.5949457222996,1063.5714752414788,241.84896204555116,270.20846095850675,109.27795758338152,110.99645584626478,173.46945254966545,145.99945284950263,114.2759585404815,132.36895889533162,109.77995152468338,145.58545272785386,109.61645779367063,108.77495424722883,124.08345067226082,105.08195259943614,135.75495627566306,105.25645791063971,109.57145854769851,151.57595352476233,161.13945445085187,117.64195155013294,104.0284549582052,104.86445271455159,105.1889555123289,135.63094894182177,140.4869569841021,104.70045781546605,154.380955934628,105.51495475561933,106.401450489328,130.36245839952153,106.23295919499787,321.513453033378,105.93645828094941,107.22594961482127,160.3679556137322,103.78695547546886,148.79645421696682,107.27245236501176,139.15444990043352,105.09395945706729,103.64795545167544,105.90145416161204,114.1024555654235,133.96695094217785,133.88995458530508,174.4439544557614,106.41395851503194,122.06895266340189,1327.1024193968478,103.84145573870819,105.66245346053438,231.7489554035136,144.38095526390362,232.7719506146807,136.26395245257345,127.62695600155257,105.76095769230551,121.98345056670223,105.87195583237008,156.52445178194034,111.88045279831476,104.42645299505102,104.84345306643127,102.79295566079463,104.80045143404504,0.17635405,0.27833742,0.04908593
