,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.596,88.359,0.054,0.163,8.325,0.255,5.625,0.31,0.367,0.072,38.767,1.359,0.212,100.482,42.225,0.185,106.886,0.205,3.394,1.478,1.881,104.84,0.263,40.938,87.234,21.703,1.946,0.253,4.759,1.77,59.827,0.591,7.132,18.775,0.539,1.126,0.377,33.16,0.669,0.891,0.868,44.613,0.19419754,0.2837782,0.055109024
Pareto solution 1,-4.216154908053596,105.48759415431493,-4.893654779802802,-4.757405604251403,5.445094869732898,-4.642405753342956,2.0700958304871904,-4.57365465963494,-4.502403815702081,-4.8711538910270065,43.49759104576853,-3.262405370843908,-4.696155208949705,120.64134350449604,47.82009350405835,-4.729906662757713,128.64634769816269,-4.704906023757076,-0.7186537511170172,-3.113652618395662,-2.60990613809534,126.08884262642653,-4.6324036156913735,46.21134498387525,104.08135049636178,22.167593886277658,-2.5286562932631114,-4.644905503567799,0.9875946793802086,-2.7486536161397908,69.82259264846647,-4.222405972636125,3.953845830038773,18.507594608052727,-4.287404304254665,-3.553655226673868,-4.4899033755574465,36.48884469014274,-4.124902925569785,-3.847404832728671,-3.876153649334782,50.80509133367144,0.19419748,0.28377816,0.055109
Pareto solution 2,5.408155148589373,71.2304051651032,5.001655225539849,5.083404537839783,11.204904725714911,5.152404641415757,9.179905205652034,5.193655104609661,5.236405417938471,5.015155565774421,34.03640272088265,5.98040467788428,5.1201549680517076,80.32265400308825,36.62990419585654,5.099904095766902,85.12565574716461,5.11490428613638,7.506655649720415,6.0696561363223225,6.371904410564326,83.59115270412292,5.158405730975801,35.66465508374668,70.38665742608407,21.23840424422165,6.420654124432758,5.150904791280851,8.53040470801875,6.2886557307067505,49.83140387553232,5.40440431680895,10.310155205382983,19.04240467728669,5.365405317837826,5.805654764386304,5.243905875056157,29.83115471447627,5.462905952017849,5.629405000753422,5.6121555177588505,38.4209030866553,0.1941975,0.28377813,0.055109005
