,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,20.088,33.309,21.866,496.261,22.952,15.555,39.576,24.834,213.322,425.259,4459.14,660.843,36.723,221.683,12.399,11.106,24.492,956.625,129.66,15.157,3028.808,22.938,500.77,113.191,46.558,24.761,15.963,39.841,50.535,12.817,19.849,38.221,1146.931,2246.629,109.44,133.774,518.599,6816.594,51.346,36.95,9.978,231.106,0.16011195,0.26686186,0.042727772
Pareto solution 1,-244.34949121170212,-224.5179563187121,-241.68243849869032,469.909972761242,-240.05344293369853,-251.1489836759356,-215.1174778227578,-237.23049466731027,45.501556282135425,363.4070058389934,6414.228351263329,716.7830177286341,-219.39700943043863,58.04292894819082,-255.883035352781,-257.822497574547,-237.74352426200494,1160.456036339623,-79.99152051390774,-251.74607688986725,4268.730951185629,-240.07447831571335,476.67347621888484,-104.6949667447625,-204.644506479337,-237.34003447143186,-250.537009876949,-214.71998701150005,-198.67902795757982,-255.25594724227267,-244.7080276118213,-217.14996317832265,1445.9150518864117,3095.4619513802027,-110.32154188961431,-73.82047956457245,503.4169893075723,9950.410071128164,-197.46248169772298,-219.05646996826545,-259.5144434679387,72.17753702981281,0.16011195,0.26686186,0.042727772
Pareto solution 2,20.08801009063609,33.30903010642851,21.866045232643955,496.2609860725988,22.952035783569954,15.555011868279507,39.576015770398044,24.834001294495465,213.32203850699352,425.2590073128829,4459.139957013205,660.84301523931,36.7230044372136,221.68296011009897,12.39898390945109,11.106009094940418,24.491991303301802,956.6250252119853,129.65999055583234,15.156956218060259,3028.8083050221903,22.938012195560077,500.76998837769406,113.19101990952731,46.557999912212836,24.760981250816258,15.963000893339085,39.8410128907708,50.53499208578614,12.817032911187198,19.84898582388996,38.221025533354805,1146.931035576511,2246.6289718185726,109.43998279776315,133.77401460918827,518.5989975092608,6816.59438498388,51.34601318708792,36.950021006726274,9.97803542740985,231.10602729521224,0.16011195,0.26686186,0.042727772
Pareto solution 3,-112.13074056053301,-95.6044631061418,-109.90819663302318,483.0854794169204,-108.55070357506429,-117.79698590382804,-87.77073102617987,-106.1982466864074,129.41179739456447,394.33300657593816,5436.684154138267,688.8130164839721,-91.33700249661251,139.8629445291449,-121.74202572166496,-123.3582442398033,-106.62576647935157,1058.5405307758042,24.834235020962296,-118.2945603359035,3648.76962810391,-108.56823306007664,488.72173229828945,4.248026582382408,-79.04325328356208,-106.2895266103078,-117.28700449180496,-87.43948706036463,-74.07201793589684,-121.21945716554274,-112.42952089396567,-89.46446882248392,1296.4230437314613,2671.0454615993876,-0.44077954592557944,29.97676752230791,511.00799340841655,8383.502228056022,-73.05823425531753,-91.05322448076959,-124.76820402026442,151.64178216251253,0.16011195,0.26686186,0.042727772
