,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,460.344,10.77,1270.96,372.449,11.931,9.179,11.269,1207.422,10.891,126.042,9.73,45.076,9.488,10.795,8.505,10.874,250.922,15.431,9.08,10.524,13.494,5.612,11.268,40.413,11.074,9.104,33.692,153.539,202.968,216.594,73.325,168.991,12.257,8.876,8.419,10.972,240.113,9.47,360.121,1010.571,9.229,309.587,343.994,12.778,13.588,18.059,748.593,674.462,551.188,305.006,217.278,37.917,0.1830692,0.29905558,0.054747865
Pareto solution 1,323.5780942022593,98.79110223636235,728.8860413078,279.63059627697476,99.37160001183656,97.99559497004338,99.04059158455311,697.1171021049086,98.8515992033681,156.42709679015798,98.2710924440853,115.94409908560465,98.1500985100738,98.80359871410292,97.65860332624288,98.8430915366389,218.86709539220055,101.1216010049884,97.94609418474465,98.668095929228,100.15310152057282,96.2120933546812,99.04009747508098,113.61259413041716,98.94309929379779,97.95809655301309,110.25209721571264,170.17559852215481,194.89009861027534,201.70309450041873,130.06859566637013,177.9015958576971,99.5346022347876,97.84410100588866,97.6155978345505,98.8920982124655,213.46260010247534,98.14109673387247,273.46659857978375,598.6915733138594,98.02059690933311,248.1996010015937,265.4030913469833,99.79509674849396,100.20009582327657,102.4355997999337,467.7026132239698,430.6370899941139,369.0000956466538,245.90910264068862,202.04509686345705,112.36459488523542,0.1830692,0.29905546,0.054747842
Pareto solution 2,391.96104164532744,54.78055594243415,999.9229735333993,326.0397947574006,55.65130260564547,53.587292797003556,55.15478771876815,952.2695557452535,54.87130139294277,141.23454833461562,54.00054349997072,80.51005009332152,53.819052598953476,54.799298413092856,53.08180757725495,54.85853764689682,234.89454511470342,58.27630184942109,53.51304611095975,54.59604648173263,56.82355486874985,50.91204037396028,55.1540488005121,77.01279490649245,55.00854928263516,53.53104966336241,71.97204616550744,161.8572998096348,198.92905050330364,209.1485440577747,101.69679721042189,173.44629651480827,55.89580594007202,53.360054096723616,53.01730158566852,54.93204990658887,226.78780274160363,53.80554544274719,316.79380045756625,804.6312805262969,53.62479795189029,278.89330409028116,304.69853960836554,56.28654771063157,56.894048568757626,60.24730228779117,608.1478224238454,552.5495420709658,460.0940460578713,275.4575554259475,209.6615481638202,75.14079491574375,0.1830692,0.29905546,0.054747842
Pareto solution 3,528.7269365314637,-33.24053664542225,1541.9968379845977,418.85819171825233,-31.789292206736718,-35.2293115490761,-32.61682001280178,1462.5744630259433,-33.089294227907885,110.84945142353092,-34.54055438825844,9.641952108755277,-34.84303922328718,-33.20930218892727,-36.07178392072092,-33.11057013258733,266.94944455970915,-27.414296461713548,-35.35305003661006,-33.54805241325812,-29.83553843489608,-39.68806558748156,-32.618048548625666,3.813196458643006,-32.8605507396901,-35.323044115938956,-4.588055934902968,145.2207023845948,207.00695428936024,224.03944317248664,44.95320029852542,164.53569782903062,-31.381786649359128,-35.608039721606474,-36.17929091209544,-32.98804670516438,253.4382080198602,-34.86555713950338,403.44820421313125,1216.510694951172,-35.166799962995356,340.2807102676561,383.28943613113006,-30.730550365093222,-29.718045940280263,-24.12929273649388,889.0382408235964,796.3744462246696,642.2819468803064,334.5544609964652,224.89445076454655,0.6931949767604237,0.18306918,0.2990555,0.054747842
Pareto solution 4,597.1098839745318,-77.25108293935045,1813.033770210197,465.2673901986782,-75.50958961292781,-79.63761372211593,-76.50262387858675,1717.7269166662882,-77.06959203833321,95.65690296798857,-78.81110333237302,-25.792096883527847,-79.1740851344075,-77.21360248993733,-80.64857966970885,-77.0951240223294,282.976894282212,-70.25959561728087,-79.78609811039496,-77.6201018607535,-73.16508508671905,-84.98811856820248,-76.50409722319455,-32.786602765281714,-76.79510075085273,-79.75009100558964,-42.86810698510817,136.9024036720748,211.04590618238853,231.4848927298426,16.58140184257718,160.0803984861418,-75.0205829440747,-80.09208663077152,-80.77758716097742,-76.948095011041,266.7634106589885,-79.20110843062866,446.77540609091375,1422.4504021636094,-79.56259892043818,370.9744133563436,422.5848843925123,-74.23909940295562,-73.0240931947992,-66.3175902486364,1029.483450023472,918.2868983015214,733.3758972915239,364.10291378172406,232.51090206490971,-36.53060499273124,0.18306918,0.2990555,0.054747842
