,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,64.817,376.483,417.605,18.362,2117.943,55.541,210.962,29.425,40.034,30.466,48.237,186.782,2620.994,50.639,252.557,48.736,2978.192,879.345,591.14,153.412,3223.938,26.54,3267.317,52.663,27.863,44.549,24.627,3945.583,30.566,133.697,29.158,33.744,45.213,302.587,58.874,1267.949,50.148,31.634,504.196,2173.869,94.551,12351.548,240.665,33.985,93.014,40.599,11474.371,174.372,220.008,11276.271,11387.95,391.713,257.511,328.74,1033.402,41.589,943.997,56.568,65.756,43.53,175.909,31.765,36.303,62.383,1841.282,1691.202,10283.467,26.757,37.717,1382.515,3428.252,11685.06,326.856,2272.632,47.768,468.581,95.495,43.315,45.525,23.956,32.887,30.953,1070.333,19.184,6520.116,30568.686,30317.23,39.68,11.824,9.877,0.19599998,0.27131057,0.053176865
Pareto solution 1,547.5684725635583,781.3180272116224,812.1593519312664,512.7272506555528,2087.4130249577515,540.6114558687404,657.1772498770515,521.0245073287297,528.9812667423612,521.8051191031918,535.1335103291785,639.0422199393506,2464.701109646723,536.9349191474466,688.3734876039671,535.5076057370388,2732.599626365449,1158.4644209732069,942.3106469472987,614.0146292605205,2916.9092066461635,518.8606978055759,2949.4433396213863,538.4529533477616,519.852914230396,532.3674043046412,517.4258388029848,3458.1429067953504,521.8801504648509,599.2284913789263,520.8241535229827,524.2636891762377,532.8654326869291,725.8959806944695,543.1111889804743,1449.9174251806799,536.5666517928839,522.6812183204238,877.1027006996082,2129.3573592997673,569.8689974556692,9762.616191357083,679.4544818541617,524.4444553194116,568.7162007941297,529.4049199014407,9104.734342174925,629.7346258411999,663.9617600538986,8956.159818055807,9039.91782110947,792.7404906237789,692.0889294757508,745.5106607331181,1274.007160049514,530.1474370493816,1206.9535059890368,541.3817624098883,548.2726635067011,531.6031959914471,630.8874225027394,522.7795425970835,526.1828748464104,545.74303749908,1879.9171726789673,1767.3572028155377,8211.555995456176,519.0234008431653,527.2435033538131,1535.841949153153,3070.1446198990816,9262.750158250623,744.0977051758673,2203.429750490357,534.7816464358839,850.3914394580352,570.5768936512395,531.4418824235181,533.09946183375,516.9227928913679,523.6209629673758,522.1704145365366,1301.7054465028705,513.3435769408679,5389.042906201677,23425.47098208184,23236.87888262421,528.7157429499057,507.82367713683925,506.36342171656725,0.19599992,0.27131057,0.05317685
Pareto solution 2,1030.319886812329,1186.1529232443718,1206.7138321217208,1007.092431271245,2056.8829354113423,1025.68191427883,1103.3924050213245,1012.62390998911,1017.9284419957839,1013.144343569671,1022.029924854869,1091.302397928317,2308.4083276162637,1023.2308897979674,1124.189909704728,1022.2793346589024,2487.0073419784458,1437.5838652842212,1293.481349266949,1074.6173374757636,2609.8803826334624,1011.1814089033869,2631.569811049674,1024.2428868672578,1011.8428736544738,1020.185867037304,1010.2248362349928,2970.702842966857,1013.1943644774437,1064.7598993559077,1012.4903665161983,1014.7833774195751,1020.5178730933694,1149.2049179638561,1027.3483515581465,1631.8858745219331,1022.9853396318795,1013.7283839835727,1250.009397967282,2084.845824168595,1045.1869034070696,7173.685148463817,1118.2439058715245,1014.9038753162313,1044.4183722993766,1018.2108903006301,6735.097197547206,1085.0973351962166,1107.915437536809,6636.047463339288,6691.886234965408,1193.767911717936,1126.6668709525838,1162.2813713229552,1514.6123580017593,1018.7058502707514,1469.9099155287113,1026.1954005110892,1030.7893731720105,1019.6763948285079,1085.8658663039096,1013.793920635886,1016.0628473984834,1029.1029429681366,1918.5523680295773,1843.5123897288067,6139.644914939534,1011.2898647296533,1016.7699330700852,1689.168884070852,2712.0373183693446,6840.440920545487,1161.3393880859949,2134.2274215120196,1021.7953360605461,1232.20187760744,1045.6588599350362,1019.5688653153484,1020.6738796591235,1009.8894336975354,1014.3548804148741,1013.3878867240273,1533.0778694385372,1007.5033283269149,4257.969522103202,16282.254700175952,16156.526839718223,1017.7514389996068,1003.8233951242291,1002.8498400488752,0.19599985,0.2713106,0.053176835
