,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,364.382,42.558,86.618,203.016,36.733,13.727,224.999,12.572,60.229,498.905,268.96,530.507,44.046,14.949,587.264,9.283,511.353,28.12,24.33,31.045,37.019,144.282,22.975,29.419,457.176,393.547,280.284,254.778,0.17459318,0.27520108,0.04804823
Pareto solution 1,364.3819881675513,42.557991889843606,86.61799987811355,203.01600682051276,36.73300248151304,13.727010204278713,224.99899517980168,12.572011861590227,60.22900505068196,498.90499006164464,268.95998856990616,530.5070255293977,44.04601150426629,14.949011354205595,587.2639847015953,9.282995226559706,511.352993090557,28.119996698511613,24.329993976410606,31.04500074770135,37.018993945112015,144.28199995089756,22.975010523485253,29.419009832491156,457.1759864079645,393.54700026303954,280.2839930742101,254.77799841426895,0.1745932,0.275201,0.04804822
Pareto solution 2,408.9321651885946,6.652170550124424,61.727181244126314,207.22468992212532,-0.6290647929598663,-29.386555139502775,234.7034257255687,-30.830303067863383,28.740938418501287,577.0859189735402,289.65466675453484,616.5884633082314,8.512196485481695,-27.859052993429714,687.5346594388207,-34.94157598764491,592.6459227596806,-11.39532202171165,-16.132827550331285,-7.739066960224477,-0.2715761721256058,133.80718168943855,-17.82655544915906,-9.771554895572763,524.9246629891111,445.3884331426127,303.8096723849148,271.92717941432056,0.1745932,0.275201,0.04804822
