,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.0,0.0,0.191,0.0,0.345,0.288,0.633,0.064,0.182,0.103,2.89,1.4,9.729,0.668,6.657,0.302,0.007,0.176,2549.4,0.003,7.709,17.086,0.21129166,0.40225968,0.084994115
Pareto solution 1,-59.0416462449939,-59.0416462449939,-58.75514278104674,-59.0416462449939,-58.524156379957276,-58.60965360549744,-58.09214792813873,-58.94564963758603,-58.76866231643362,-58.88715985817544,-54.70665070707764,-56.94165918519866,-44.448153754092345,-58.039651018800214,-49.05616484521306,-58.588654841762036,-59.031146863126196,-58.77764371538069,3765.0580179432873,-59.03715554552036,-47.47815834992798,-33.41265510593075,0.21129175,0.40225956,0.08499412
Pareto solution 2,29.52082758040615,29.52082758040615,29.664080300649857,29.52082758040615,29.779575477734852,29.7368278532349,29.995579703644125,29.568826872380214,29.65732349776681,29.598074726895902,31.688327325904538,30.57082407511416,36.817574814127056,30.021826181773122,34.51357124510696,29.74732525856234,29.52607924788026,29.652830821753014,1941.5706932757312,29.523073918413047,35.30257350447937,42.33532413820785,0.21129169,0.40225983,0.08499416
Pareto solution 3,2.9719394660787657e-06,2.9719394660787657e-06,0.1910059400843238,2.9719394660787657e-06,0.34499819183747604,0.28800070032411895,0.6330038263831739,0.0640013690581327,0.18199489303333394,0.10299653187212243,2.890001314910478,1.3999963216765536,9.728998624720589,0.6680004482486765,6.656992548333619,0.3019985584542155,0.007003877544775605,0.17600597604177892,2549.39980149825,0.0029974304352435865,7.708996219676919,17.085997723494984,0.2112917,0.40225965,0.08499412
Pareto solution 4,-29.520821636527216,-29.520821636527216,-29.28206842048121,-29.520821636527216,-29.0895790940599,-29.16082645258666,-28.729572050877778,-29.44082413426395,-29.293333711700143,-29.392081663151657,-25.908324696083582,-27.770831431761053,-17.35957756468588,-28.68582528527577,-21.19958614843972,-29.14332814165391,-29.51207149279071,-29.300818869669456,3157.2289097207686,-29.51707905754256,-19.88458106512553,-8.163328691217885,0.2112917,0.40225965,0.08499412
