,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,8.652,0.193,1.966,195.454,0.849,0.267,0.759,1.644,4.578,29.068,0.229,3.707,2.462,0.319,10.946,1.876,3.055,2.23,1.064,0.339,16.204,1.787,1.724,12.251,0.17169511,0.27390975,0.047028966
Pareto solution 1,6.694187455634676,-5.994313106142727,-3.334812740744951,286.89717785012,-5.010313089979604,-5.883313332858734,-5.1453130324252925,-3.8178122529242273,0.5831874853473664,37.31818822587775,-5.94031359046221,-0.7233138669149639,-2.5908121097099865,-5.805312494772124,10.135187058593743,-3.4698115299462415,-1.7013123992321653,-2.9388116794435746,-4.687811753880396,-5.775314301497701,18.02218772609143,-3.603314561163643,-3.697813713604546,12.092687593533945,0.17169511,0.27390972,0.04702896
Pareto solution 2,9.63090672754268,3.2866564466539785,4.616406629352866,149.73240192478534,3.7786564547355397,3.3421564774515247,3.711156339357146,4.374906873263228,6.57540667032125,24.942906824353116,3.3136562044942366,5.922156138345635,4.988406800714799,3.38115660818373,11.351406529022213,4.548907234752221,5.433156728031484,4.8144071600035545,3.939906978629594,3.396155993132041,15.294906862771057,4.48215586329907,4.4349062870786184,12.330156800997175,0.17169513,0.2739097,0.04702896
