,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,67.534,13.764,16.664,9.209,12.687,159.584,3.388,2.158,176.315,4.534,167.992,1.829,4.289,348.836,2.695,1.743,2.657,18.184,357.065,419.377,401.718,426.009,387.906,407.658,412.849,2.461,26.874,1.514,35.087,2.019,1.507,2.193,4.912,2.29,2.394,42.402,1.358,1.58,9.12,3.105,1.167,1.218,1.632,1.275,56.634,3.83,2.021,118.129,0.19790828,0.36876744,0.07298213
Pareto solution 1,58.05759018362778,-22.597406457192847,-18.24740493117679,-29.429902094568206,-24.212895059271432,196.1325914239369,-38.16139886265955,-40.00641076584543,221.2291021516321,-36.44241363678884,208.74460278056358,-40.499895794066106,-36.80989789423347,480.01059224424534,-39.200907380440185,-40.628893087867255,-39.25791040202148,-15.967404965107562,492.3540909583862,585.822086204098,559.3335825873291,595.7700936007641,538.6156051207363,568.2435667744576,576.0301052570503,-39.551906443490225,-2.9324002732109875,-40.972405161111055,9.38710035018994,-40.21490659269875,-40.98291458048152,-39.95390684655831,-35.87539721502708,-39.80839845182345,-39.652406544257246,20.359599107458962,-41.2064016579734,-40.873399004100065,-29.56339849066353,-38.58589477719852,-41.49291070963591,-41.4164000640958,-40.795411685830004,-41.330899849480375,41.707593381201605,-37.498398713451024,-40.21189279864757,133.95009274701988,0.19790837,0.36876735,0.07298215
Pareto solution 2,62.79579337245232,-4.416703558371751,-0.791702466598224,-10.11045028266426,-5.762944419916948,177.85829467590304,-17.386697949220093,-18.924207868541657,198.772053255836,-15.954209901181457,188.36830342013252,-19.335445032245843,-16.260446782385316,414.4232942800543,-18.252954327744533,-19.442943136893177,-18.30045720554199,1.108297145313088,424.7095439281311,502.59953996622426,480.5257869522502,510.88954613011265,463.2608057300895,487.9507737748572,494.43955440443233,-18.545454266578986,11.9708010552269,-19.729202838116635,22.23705139482115,-19.097954390919426,-19.73796032777898,-18.88045388284297,-15.481696216379987,-18.75919724704363,-18.629203630925417,31.380800539118525,-19.9242002786483,-19.646698067087186,-10.221697279410364,-17.740444184856187,-20.1629571020743,-20.099198950416962,-19.581708275382425,-20.027948411757734,49.170795857190654,-16.834197824879652,-19.09544253606373,126.03954532870588,0.19790837,0.36876735,0.07298215
Pareto solution 3,72.27219975010141,31.94470223927044,34.119702462558905,28.52845334114363,31.13695685879202,141.30970117983532,24.162703877658828,23.24019792606589,153.8579554642438,25.022197570033313,147.6157046992704,22.99345649139468,24.838455441310998,283.24869835167215,23.642951777646772,22.928956765054977,23.614449187416994,35.25970136615439,289.42044986762085,336.15444749047674,322.9101956820923,341.1284511888098,312.5512069487959,327.3651877756565,331.25845269919637,23.467450087243492,41.777203712102676,22.757201807872207,47.936953484083574,23.135950012639228,22.751948177626105,23.26645204458771,25.305705780914195,23.33920516251601,23.41720219573824,53.42320340243765,22.640202480001903,22.80670380693857,28.46170514309597,23.950456999828475,22.49695011304891,22.535203276940706,22.845698545512732,22.577954463687547,64.09720080916875,24.494203952263092,23.13745798910395,110.21845049207789,0.19790818,0.36876762,0.072982125
Pareto solution 4,67.53399656127687,13.763999340449345,16.66399999798034,9.209001529239686,12.687006219437535,159.58399792786918,3.3880029642193676,2.157995028762116,176.3150043600399,4.533993834425928,167.99200405970146,1.829005729574419,4.289004329462841,348.8359963158632,2.6949987249511196,1.7430068140808999,2.656995990937503,18.183999255733738,357.064996897876,419.3769937283505,401.71799131717125,426.0089986594612,387.9060063394427,407.6579807752569,412.84900355181435,2.460997910332253,26.874002383664788,1.513999484877786,35.08700243945236,2.0189978108599007,1.506993924923563,2.1929990808723687,4.912004782267104,2.2900039577361895,2.393999282406412,42.40200197077809,1.3580011006768018,1.5800028699256927,9.120003931842803,3.105006407486144,1.1669965054873046,1.2180021632618718,1.6319951350651536,1.2750030259649066,56.633998333179704,3.83000306369172,2.0210077265201107,118.12899791039189,0.1979083,0.3687676,0.07298216
