,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99,Node_100,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,Node_116,Node_117,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,1.223,3.68,1.194,2.125,0.681,0.472,0.702,10.928,41.259,1.788,67.401,11.054,6.02,5.267,35.641,91.289,114.739,2.839,104.424,104.055,39.999,5.459,29.953,6.785,8.706,1.093,2.71,2.123,4.282,0.378,3.565,10.28,77.052,4.217,1.486,1112.887,1.637,16.992,76.852,2.804,0.165,3.063,1039.664,1035.518,3.951,1096.837,6.46,155.421,1.202,0.561,0.583,6.18,3.6,115.655,11.375,13.216,2.309,13.898,2.881,0.079,29.12,2.066,0.349,0.455,0.354,0.019,0.732,2.958,1.317,1.213,1.307,2.418,0.526,1.17,2.79,1.192,5.476,10.03,6.831,18.147,31.212,0.797,1.228,967.044,1.514,0.647,0.29,23.634,2.082,0.037,0.056,103.104,953.518,5.384,0.117,77.442,0.028,0.015,21.748,0.696,1.252,1.135,0.345,68.118,2.059,73.196,0.502,11.775,922.603,0.04,0.792,2.038,0.56,0.048,8.768,1.867,1.736,2.945,0.22148599,0.27382213,0.060647763
Pareto solution 1,1.2229997741796979,3.680000586753522,1.1939982673738996,2.1249979659405653,0.6809966875480313,0.4719976281776326,0.7020046005716267,10.928005053348215,41.25899978251039,1.7880015975260903,67.40100092601287,11.054002627225373,6.019997286815851,5.266998970237182,35.6409969169639,91.28900066523738,114.7389966909368,2.8389996644691564,104.42400401306821,104.05499985149072,39.99900265619692,5.459002062983927,29.952998864837355,6.785001143576665,8.706001639609894,1.0929973830832296,2.7099989232513053,2.1230017953639617,4.2819939460976,0.3779975992663367,3.5649979917041037,10.279996397623108,77.05200199354294,4.217004335467891,1.4860041591230129,1112.8870146531153,1.637000204881815,16.992001438824786,76.85199742592759,2.804000734457759,0.16500085185725766,3.0630074313623936,1039.6639133129793,1035.517895542096,3.9509950008887245,1096.836976232269,6.459996056983073,155.42100294638294,1.202006119517364,0.560998319171631,0.5829989705980552,6.1799992700064195,3.5999969217155012,115.65499926689915,11.375004678894811,13.215997945299705,2.3089967711341615,13.89799853427212,2.8809958852696127,0.0789997636136377,29.120002230106138,2.0660057785164554,0.3489960924605384,0.4550016615539789,0.3539954303778359,0.01899523253996449,0.7319988457802538,2.957999947557255,1.3169962385006784,1.21299575145963,1.3069957803709258,2.417998378387665,0.5259993891602335,1.1700014453708718,2.7899990236990106,1.192002096797296,5.475998029607581,10.02999563815024,6.8309986170061165,18.1469999928089,31.211997905862518,0.796993803295436,1.22799554750668,967.0439834292865,1.513998669164721,0.647004754300724,0.2900039050364285,23.634002381970618,2.0820036598518072,0.03700354281318141,0.056004591489227096,103.10399567207423,953.5179458605817,5.384003082748677,0.11700186096572907,77.44200142498775,0.028001169971730633,0.015002891386757256,21.748000815948785,0.6959964835950814,1.2520012809854961,1.1350025153594743,0.34499840442185814,68.11799621204568,2.058996011661293,73.19599901223413,0.5019972202717327,11.774999834247865,922.6029954902187,0.03999779867808684,0.7919980299684539,2.038002356998959,0.5600002338833292,0.04799673934576276,8.767996994374698,1.8669982658000208,1.736001354005566,2.9449963220868085,0.22148591,0.273822,0.06064772
Pareto solution 2,38.35514460144532,39.58364500773223,38.34064384804242,38.80614369732575,38.084143058129484,37.979643528444285,38.09464790578886,43.207646349882,58.37314416003687,38.637645513118514,71.44414528875535,43.270646919115734,40.753643357763394,40.37714419947406,55.56414361841121,83.38814504697416,95.11314305982387,39.16314454659005,89.95564694367647,89.77114464010083,57.74314559688014,40.47314574584743,52.720144146774146,41.1361452861438,42.096645534160416,38.29014429704466,39.09864328483354,38.80514561203745,39.88464257855185,37.932644405136216,39.5261446013551,42.88364291316702,76.26964571112694,39.85214777323699,38.486645902769396,594.1871377825519,38.5621439256488,46.23964587934165,76.16964341339508,39.14564597273193,37.8261451402841,39.27514753888909,557.5756013708451,555.5026067437648,39.71914221479983,586.16213283049,40.973642742847005,115.45414618754694,38.34464688296657,38.024143873941284,38.035144199654496,40.8336434582111,39.54364317521322,95.57114479337883,43.431146162655295,44.3516445781529,38.89814220877497,44.69264398149153,39.184143548137854,37.783145487309866,52.30364672055612,38.77664671246612,37.91814365173332,37.97114554513246,37.92064242954439,37.75314233062545,38.109644137245596,39.222644688134096,38.40214372475339,38.35014348123286,38.39714260454093,38.95264479469688,38.006645300083164,38.328645437040905,39.13864511735255,38.33964576275412,40.48164372915926,42.75864342457817,41.15914402285853,46.81714515633371,53.34964366728673,38.142142507150766,38.35764337925639,521.2656292998181,38.50064404893783,38.06714709150583,37.88864666687368,49.56064635091457,38.78464565313379,37.76214648576206,37.7716461189525,89.29564255039259,514.5026319030076,40.43564625572981,37.802144753690754,76.46464539900099,37.757644408193755,37.75114616004885,48.61764467675607,38.09164295615301,38.36964535484822,38.311146863182785,37.9161439165664,71.80264282037831,38.773142720186115,74.34164424832089,37.994643324491335,43.6311446314794,499.04514245946484,37.76364361369451,38.139643729339696,38.76264500170737,38.02364483129713,37.76764308402835,42.12764321154282,38.67714473840306,38.61164539135825,39.21614287539887,0.22148588,0.27382204,0.060647715
