,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,8.144,1.7,13.89,37.47,10.608,11.794,3.572,44.754,12.876,0.733,13.154,3.548,0.489,4.036,15.262,1543.508,0.066,14.917,44.298,1.191,0.609,9.171,5.594,4.964,2.932,7.049,0.109,0.692,1.139,47.453,442.877,5.402,4.865,1194.069,47.453,2.072,6.225,2.105,1.374,4.463,0.9,1.163,0.20632222,0.26248208,0.054155886
Pareto solution 1,-30.387452558597943,-40.05344913443696,-21.768447410282533,13.60154837427217,-26.691454467276344,-24.91245136649377,-37.24545547407615,24.5275525541183,-23.289449882107874,-41.50395411260615,-22.87245339789297,-37.2814572099669,-41.869959949235636,-36.549445536707935,-19.710448573736358,2272.658767316956,-42.50444625083583,-20.227955809776176,23.843555006973475,-40.81694460921062,-41.68994241108703,-28.84695209939673,-34.2124421057033,-35.15746109675092,-38.20544565942873,-32.02995203035971,-42.43994609359652,-41.56545117228961,-40.89494541740896,28.576046972415497,621.7120339240282,-34.50044713413445,-35.305950539910555,1748.4999979626446,28.576046972415497,-39.4954488042149,-33.265952571309754,-39.445955276059976,-40.542449090433365,-35.90895303999605,-41.253447939496255,-40.85895254021307,0.20632224,0.2624821,0.054155897
Pareto solution 2,8.143998811032361,1.7000003555817784,13.890001874130348,37.46999943294577,10.607998276804665,11.793999236656191,3.5719976056047926,44.75400258862214,12.876000226246788,0.7329985132514594,13.153998251502344,3.5479949718951502,0.4889946221651371,4.036002754067795,15.262001098494466,1543.508133583142,0.06600301620710525,14.916997012692491,44.298003485634354,1.1910041106239078,0.6090055760396353,9.170998378941931,5.594005779628787,4.963993118930375,2.932003410478501,7.048999901415755,0.10900312103331089,0.6920004734624854,1.1390035718250147,47.45299886748694,442.8769897994498,5.402002427341358,4.864999418599382,1194.0689599193975,47.45299886748694,2.072001313954388,6.224999540782392,2.1049977376155766,1.3740003849175082,4.46299849010029,0.9000026286580578,1.1629995615135158,0.20632227,0.26248208,0.054155897
