,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.0,0.0,0.0,0.0,0.195,0.006,0.0,0.143,0.0,0.0,0.057,0.033,0.535,0.073,1.326,2.897,4.564,6.44,3.382,1.414,0.077,10.933,0.071,1.827,0.08,10.534,0.071,7.502,0.04,1.474,0.0,0.087,2.677,1.517,0.1,0.946,0.22315153,0.2951587,0.06586512
Pareto solution 1,-0.4097290794809254,-0.4097290794809254,-0.4097290794809254,-0.4097290794809254,-0.16597915306463307,-0.402229096441312,-0.4097290794809254,-0.23097913344231102,-0.4097290794809254,-0.4097290794809254,-0.3384791663067759,-0.3684792046049754,0.25902080926258275,-0.3184791903065243,1.2477708102134286,3.211521010379262,5.295271223102731,7.640270717671704,3.8177707220400876,1.3577708931477979,-0.31347928652524537,13.25651925736797,-0.3209792695648588,1.8740208720171099,-0.30972902965607396,12.757771053914077,-0.3209792695648588,8.967770963559502,-0.35972919255016933,1.4327708124359693,-0.4097290794809254,-0.30097914496896294,2.936520857439959,1.4865207930460373,-0.28472914987454345,0.7727707884783697,0.22315153,0.29515868,0.065865114
Pareto solution 2,0.8194583352104985,0.8194583352104985,0.8194583352104985,0.8194583352104985,0.9169583057770154,0.8224583538998829,0.8194583352104985,0.8909583136259442,0.8194583352104985,0.8194583352104985,0.8479583004801583,0.8359583106344175,1.0869583034446713,0.8559582654067199,1.4824582942724325,2.267958358417804,3.101458456243961,4.0394583559657065,2.5104582558189037,1.5264583242619878,0.8579582778663095,6.285957873738369,0.8549582591769251,1.7329583158097126,0.8594583296669001,6.086458286674343,0.8549582591769251,4.5704583524266695,0.8394582899828009,1.5564582935693525,0.8194583352104985,0.8629583090152835,2.157958309978852,1.5779582842212836,0.8694583070530513,1.2924582887626013,0.2231517,0.29515865,0.06586515
