,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,9.174,19.753,0.009,0.079,659.008,1.49,638.627,0.281,2.007,2.018,6.099,5.648,0.428,8.936,0.974,0.0,24.796,0.064,0.0,0.103,0.051,4.137,4.741,0.074,1.052,16.223,0.336,20.495,0.089,0.144,2.616,0.02,18.454,0.003,0.061,0.568,0.544,0.985,2.165,0.911,4.334,1.797,0.0,6.187,0.165,2.509,0.271,114.133,152.496,0.279,0.0,18.797,3.036,0.0,0.371,155.819,0.118,11.138,2.597,1.61,0.265,2.986,0.25,0.171,0.031,0.01,0.0,82.449,877.791,10.549,34.24,0.006,2.374,5.013,0.16739988,0.2685858,0.044961233
Pareto solution 1,-6.137346480205906,9.73115514296569,-19.884843112178714,-19.77984844714865,968.6136556270358,-17.663345085949913,938.0421235203394,-19.47685145140349,-16.88784607658681,-16.871344436750405,-10.749847550536288,-11.426349731372284,-19.256340970688143,-6.494341351799449,-18.43734788881011,-19.89834366534842,17.29565429620925,-19.802347923488014,-19.89834366534842,-19.74384408080914,-19.821846313160677,-13.692842373449366,-12.786843799219696,-19.787342490154515,-18.32034020345236,4.436154055296356,-19.394347589051904,10.844154971080116,-19.764843013815153,-19.68234348829401,-15.974349122520834,-19.86834580917275,7.78265408789116,-19.893846372178814,-19.806849553488064,-19.04634296696713,-19.082347333306643,-18.420846248973703,-16.650846966526387,-18.53184742416761,-13.397343757540511,-17.20284308216833,-19.89834366534842,-10.61784744233637,-19.65084508878499,-16.134850880393515,-19.49184387424566,151.30115626137103,208.845666025225,-19.479848201239747,-19.89834366534842,8.297153967521126,-15.344346437696913,-19.89834366534842,-19.34184591970643,213.83015872682154,-19.72134894130022,-3.191341896965241,-16.002846435363153,-17.483340601574128,-19.50084713424576,-15.41934758338175,-19.523350947415565,-19.64184182878489,-19.85184850616679,-19.88335124250625,-19.89834366534842,103.77514983071069,1296.788068468275,-4.0748496685164355,31.46165615015923,-19.889344742178764,-16.337346167447777,-12.378847801614029,0.16739993,0.26858586,0.044961255
Pareto solution 2,1.5183266726009208,14.74207784454265,-9.937920791761655,-9.850425237569937,813.8108312295053,-8.086672075168451,788.334554473925,-9.597927379713099,-7.440423081400468,-7.426671534168861,-2.325424309691698,-2.8891759463537596,-9.41416882648491,1.220830675221066,-8.731674772287818,-9.949171072035142,21.0458271840876,-9.869174439783535,-9.949171072035142,-9.820421418252408,-9.885423459246624,-4.777920085803231,-4.0229212739451725,-9.856670273408156,-8.634168187121759,10.329577028502172,-9.529174522489313,15.669577882005939,-9.837920529090752,-9.7691709244898,-6.679175438977552,-9.924173039256686,13.118327055664508,-9.945423508428405,-9.87292579811691,-9.239170670752003,-9.269173947965726,-8.71792322505621,-7.242923823016781,-8.810424023683197,-4.531671329563153,-7.702920586051732,-9.949171072035142,-2.2154241291744654,-9.742922258232284,-6.812927084572721,-9.610421246116175,132.71707886689774,180.67083664204017,-9.600424851944581,-9.949171072035142,13.547076955356147,-6.154173382325553,-9.949171072035142,-9.485422950666816,184.82458019863475,-9.801675468661642,3.973330220916239,-6.702923380380753,-7.936668699591166,-9.617923962782925,-6.216674156361648,-9.636676959723161,-9.735419541565534,-9.910425286751718,-9.936677205632066,-9.949171072035142,93.11207368871538,1087.289511488425,3.237074106026114,32.85082879680889,-9.94167215009503,-6.981673157117939,-3.6829243382218806,0.16739993,0.26858586,0.044961255
Pareto solution 3,24.4853461310214,29.774845949273526,19.90284616948952,19.93784439116621,349.40235803691394,20.643346957175936,339.2118473346818,20.038844835358077,20.901845904158563,20.907347173575772,22.94784541284207,22.722345408701813,20.112347606124786,24.36634675628261,20.385344577279056,19.898346707904693,32.29634584772265,19.930346011329902,19.898346707904693,19.949846569417787,19.923845102495534,21.966846777135174,22.268846301878398,19.93534637683092,20.424347861870046,28.00984594811962,20.066344677198458,30.14584661478341,19.94284692508245,19.97034676692283,21.206345611652296,19.90834527049151,29.125345958984553,19.89984508282282,19.928845467996553,20.182346217893382,20.170346208057026,20.390845846696266,20.980845607512038,20.353846177770038,22.065345954368922,20.796846902298057,19.898346707904693,22.991845810311247,19.980846233425837,21.15284430288966,20.03384663827228,76.96484668347784,96.14634849248569,20.037845195940918,19.898346707904693,29.29684591886121,21.41634578378853,19.898346707904693,20.083845956452024,97.80784461407438,19.957344949254093,25.46734657456068,21.19684578456645,20.703347006357717,20.03084555160558,21.391346124698657,20.023345003354052,19.983847320092536,19.913844371493497,19.90334490499049,19.898346707904693,61.12284526272947,458.79384054887487,25.172845429653762,37.01834673675788,19.90134562615617,21.085345873871574,22.404846051954564,0.16740002,0.2685858,0.044961266
