,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,23.578,36.248,205.479,38.828,498.719,40.94,27.409,138.307,413.4,23.158,23.757,115.681,209.179,2423.427,23.783,10.945,39.335,43.094,246.665,213.49,43.88,1050.175,93.496,244.079,0.18064943,0.3110385,0.056188926
Pareto solution 1,23.577993261110123,36.24800370816479,205.47900452477342,38.827995598527195,498.7190003523549,40.940011680630505,27.408993430303553,138.3070063459545,413.3999881119653,23.158019012133536,23.757002984143355,115.68100576977122,209.1789993441265,2423.427081419737,23.78299601233698,10.945017626598656,39.334990964120834,43.09399254627101,246.6649935749295,213.49000478847364,43.88000776185072,1050.1750167086911,93.49599747719799,244.07899492386588,0.18064943,0.31103837,0.056188904
Pareto solution 2,141.5192688922375,147.85427411576484,232.46977311711396,149.14426818500579,379.0897686859794,150.20027247417693,143.43476897683422,198.88377355871944,336.43026444172483,141.30927613992844,141.60877375375412,187.5707732706278,234.31977099577557,1341.4438110956107,141.62177026785093,135.202775447161,149.39776774374286,151.27726478293744,253.06276705596068,236.47527324896407,151.67027426666755,654.8177712363267,176.47827100028144,251.76976773042887,0.18064936,0.31103843,0.056188893
