,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,2.32,0.104,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.527,0.319,0.438,0.206,0.125,0.569,0.179,0.0,0.0,0.0,0.0,0.001,0.0,0.008,0.131,0.0,0.119,0.0,0.116,0.116,0.064,0.321,2.72,1.286,1.267,9.842,2.018,0.009,0.0,0.013,0.0,0.19373237,0.25866544,0.050111867
Pareto solution 1,1.4454749872708845,0.3374750257406838,0.28547500801355596,0.28547500801355596,0.28547500801355596,0.28547500801355596,0.28547500801355596,0.28997501628291644,0.2909749966502275,0.5489750203866228,0.44497501663464334,0.5044750139257088,0.3884750147922702,0.34797501283037136,0.5699750185314091,0.3749750262153615,0.28547500801355596,0.28547500801355596,0.28547500801355596,0.28547500801355596,0.2859749981972115,0.28547500801355596,0.2894750260992609,0.3509750022405349,0.28547500801355596,0.3449750234202078,0.28547500801355596,0.3434750045610109,0.3434750045610109,0.3174750319286197,0.4459750211560696,1.645475022007986,0.9284750167968063,0.9189749859203147,5.206474867087309,1.2944749566966323,0.28997501628291644,0.28547500801355596,0.2919750253257689,0.28547500801355596,0.19373244,0.25866538,0.050111875
Pareto solution 2,1.8827374411119528,0.22073752900929566,0.14273748430301758,0.14273748430301758,0.14273748430301758,0.14273748430301758,0.14273748430301758,0.1494874967070583,0.15098746725802492,0.5379875145622675,0.3819875093117062,0.47123750675793663,0.2972375065481465,0.23648750964382703,0.5694875121568549,0.27698752066351906,0.14273748430301758,0.14273748430301758,0.14273748430301758,0.14273748430301758,0.14348749373261604,0.14273748430301758,0.14873753558569014,0.24098748168201478,0.14273748430301758,0.23198751345152413,0.14273748430301758,0.22973749723978631,0.22973749723978631,0.19073753829119955,0.38348751609384557,2.18273751737172,1.1072375155934795,1.0929874632402132,7.524237284990704,1.6562374194046896,0.1494874967070583,0.14273748430301758,0.15248752234839458,0.14273748430301758,0.19373238,0.25866544,0.05011187
Pareto solution 3,3.194524802635158,-0.12947496118486868,-0.28547508682859757,-0.28547508682859757,-0.28547508682859757,-0.28547508682859757,-0.28547508682859757,-0.27197506202051613,-0.2689751209185829,0.5050249970892011,0.19302498734289486,0.3715249852546201,0.023524981815775448,-0.09797499991580594,0.5680249930331922,-0.016974995992008246,-0.28547508682859757,-0.28547508682859757,-0.28547508682859757,-0.28547508682859757,-0.28397501966117034,-0.28547508682859757,-0.27347493595502215,-0.08897507999354559,-0.28547508682859757,-0.1069750164545269,-0.28547508682859757,-0.11147502472388737,-0.11147502472388737,-0.1894749426210609,0.19602500090717356,3.7945250034629225,1.643525011983499,1.6150248951999089,14.47752453870089,2.7415248075288616,-0.27197506202051613,-0.28547508682859757,-0.2659749865837284,-0.28547508682859757,0.19373238,0.25866544,0.05011187
Pareto solution 4,2.319999894953021,0.10400003227790755,-3.940752080211496e-08,-3.940752080211496e-08,-3.940752080211496e-08,-3.940752080211496e-08,-3.940752080211496e-08,0.008999977131200154,0.010999937865822318,0.527000008737912,0.3190000019887691,0.43799999959016445,0.20599999830402282,0.1250000064572827,0.5690000057823006,0.17900001511167662,-3.940752080211496e-08,-3.940752080211496e-08,-3.940752080211496e-08,-3.940752080211496e-08,0.0009999892680205846,-3.940752080211496e-08,0.008000045072119377,0.13099996112349466,-3.940752080211496e-08,0.11900000348284046,-3.940752080211496e-08,0.11599998991856175,0.11599998991856175,0.0640000446537794,0.32100001103162157,2.720000012735454,1.2860000143901527,1.2669999405601118,9.8419997028941,2.017999882112747,0.008999977131200154,-3.940752080211496e-08,0.013000019371020244,-3.940752080211496e-08,0.19373238,0.25866544,0.05011187
Pareto solution 5,2.7572623487940895,-0.012737464453480563,-0.14273756311805919,-0.14273756311805919,-0.14273756311805919,-0.14273756311805919,-0.14273756311805919,-0.131487542444658,-0.12898759152638029,0.5160125029135565,0.256012494665832,0.40476249242239226,0.11476249005989914,0.013512503270738385,0.5685124994077464,0.08101250955983419,-0.14273756311805919,-0.14273756311805919,-0.14273756311805919,-0.14273756311805919,-0.14148751519657488,-0.14273756311805919,-0.13273744544145138,0.021012440564974533,-0.14273756311805919,0.00601249351415678,-0.14273756311805919,0.00226248259733719,0.00226248259733719,-0.06273744898364075,0.25851250596939757,3.2572625080991884,1.4647625131868258,1.4410124178800103,12.159762120797495,2.3797623448208043,-0.131487542444658,-0.14273756311805919,-0.1264874836063541,-0.14273756311805919,0.19373238,0.25866544,0.05011187
