,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,1.23,3.078,0.255,2.11,67.568,63.844,0.731,0.776,0.658,6.976,0.485,83.402,8.127,0.444,104.074,0.385,8.087,8.727,1.173,9.964,0.1668109,0.26489344,0.044187114
Pareto solution 1,-3.113675194112375,-0.8036750485932771,-4.332425191569598,-2.01367392792514,79.80882506510329,75.15383298638619,-3.737422449130861,-3.681175362059321,-3.828676357745053,4.06882520903153,-4.044924393495421,99.60133233402485,5.507575365764552,-4.096175774624726,125.44132404907236,-4.1699246281387445,5.45757379201126,6.257575716555948,-3.184924667778489,7.803825046202178,0.16681086,0.2648934,0.044187095
Pareto solution 2,5.573674918932966,6.959675006244424,4.842424732535335,6.233675866568603,55.32717582615555,52.53417945138551,5.199426377998577,5.233174818164798,5.144674220753359,9.88317506685766,5.014925399303138,67.2026794358153,10.746425160897473,4.984174570625555,82.70667371315062,4.939925446440441,10.716424498530444,11.19642546533396,5.530925422656594,12.124175063121697,0.16681086,0.2648934,0.044187095
Pareto solution 3,9.917349975455636,10.841350033663275,9.429849694587801,10.357350763815475,43.086351206681684,41.22435268388517,9.667850791563296,9.690349908276858,9.631349510002565,12.790349995770725,9.544850295702417,51.003352986710524,13.365850058463934,9.524349743250696,61.33934854518975,9.494850483730033,13.345849851790035,13.665850339722965,9.888850467874136,14.284350071581457,0.16681089,0.26489338,0.0441871
