,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,3.249,6.295,2.023,5.529,2.876,4.524,32.76,15.739,5.692,45.164,5.142,3.071,4.522,18.952,2.649,3.49,34.582,0.856,29.844,4.275,1.741,4.125,222.887,192.25,3.129,19.438,1.625,31.996,1.214,7.872,5.439,5.274,33.613,729.536,43.813,18.998,17.782,1.673,4.733,9.05,1292.141,1714.766,785.231,496.996,538.282,74.943,1281.629,705.074,662.824,466.952,8.339,17.684,9.867,8.458,7.339,818.942,0.16181484,0.27725554,0.04486406
Pareto solution 1,95.16814492005778,96.69114677541984,94.5551477322424,96.30815372088455,94.98164872609959,95.8056510204101,109.92364696120012,101.41314686223859,96.3896485148216,116.12565051650154,96.11464698123382,95.07914682641785,95.80464871395725,103.01964812444339,94.86814731940012,95.2886512729724,110.83464833572225,93.97164859131863,108.46564383938357,95.68114664063887,94.41414729207963,95.60614724047446,204.9871449054972,189.66864778474832,95.10814651982173,103.26264864474615,94.35614790527188,109.54165061364029,94.15065268452872,97.47964278359905,96.26314512162207,96.18064802123217,110.35014235557992,458.3116680495823,115.45015196205668,103.04265077756236,102.43464832357904,94.3801472653663,95.91014846746612,98.06865181027479,739.6141591571068,950.9266097672225,486.15916818982987,342.04164455034424,362.6846443002123,131.0151480515915,734.3581761079258,446.0806399945177,424.9556484298555,327.01963538281507,97.7131521897254,102.38565289641474,98.47715048432246,97.77264663699634,97.21315245564438,503.014670234008,0.16181481,0.27725548,0.044864044
