,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,154.777,339.243,47.388,15.542,24.492,139.626,446.826,27.043,274.648,32.458,64.407,150.605,349.7,17.796,33.362,24.785,1342.902,252.067,378.435,43.274,427.694,21.385,45.316,8.343,19.542,678.483,45.439,36.2,43.184,553.241,23.997,266.213,362.434,175.433,379.012,26.067,45.787,412.174,1306.675,24.821,25.462,237.41,415.82,1308.564,421.731,30.629,590.924,20.01,27.655,24.85,2180.974,29.378,1914.032,2452.229,50.824,18.19,0.16478297,0.30690658,0.050572976
Pareto solution 1,109.50027100747229,340.0827941670216,-24.735959593943335,-64.54347584344214,-53.35596496863582,90.56154035324289,474.5615172608218,-50.16722431062408,259.3390429050444,-43.39845274795516,-3.462225838584345,104.28527312336519,353.15404623632855,-61.72598925490456,-42.2684736578085,-52.989711877360605,1594.6564452196653,231.11278239018793,389.07277890036926,-29.87846950897074,450.6465299770898,-57.23970850575279,-27.32595410403883,-73.54225214682083,-59.54346557575627,764.1327273868737,-27.172214354890457,-38.72095314449143,-29.990991518447117,607.580305091481,-53.97471502934786,248.79529353564612,369.0715180849935,135.32026901904192,389.79402229522384,-51.38724520663345,-26.737262342130634,431.24654579451635,1549.3727489500488,-52.944703073570054,-52.14346973820648,212.79153743645657,435.8040430947017,1551.7339608066832,443.19276051649877,-45.68470639426232,654.6840347817606,-58.95846001874634,-49.402207736733544,-52.90845808076847,2642.2466215822496,-47.248480012698565,2308.568885967172,2981.3153149026693,-20.44097836004221,-61.23347356324666,0.164783,0.30690664,0.050573
Pareto solution 2,200.05371323735835,338.4032287463067,119.5119732632902,95.62746674002847,102.33997326491226,188.69047645803948,419.0904634091962,104.25321443328176,289.95697839242507,108.31448059732065,132.2762199693807,196.92471612011286,346.24597978623854,97.31795869315101,108.99246805140865,102.55972189323984,1091.147425830768,273.0212216802065,367.7972191830106,116.4264705407113,404.74147023234764,100.00972714264208,117.95797978367045,90.22820095800125,98.62747290063999,592.833188678218,118.05022363315948,111.12097713296134,116.35895733502548,498.90173691420114,101.96872322848503,283.6307283674814,355.7964632987422,215.54571527073767,368.22996562322805,103.52120834855123,118.31119806725292,393.10147972280356,1063.9772080689982,102.58672717551417,103.06747040316986,262.0284747079677,395.8359772963054,1065.3939287301037,400.2692093626024,106.94272840953636,527.1639747283689,98.9784730084084,104.71222760405362,102.60847739763267,1719.7015251954435,106.00446423847461,1519.494896732147,1923.1427540934455,122.08896523006842,97.61346810814575,0.16478305,0.30690655,0.050572995
Pareto solution 3,64.22354989252926,340.922576877379,-96.8599260225601,-144.62894713517744,-131.20393408540986,41.49707230084459,502.2970441866346,-127.377443682577,244.03007516135403,-119.25491942059307,-71.33144874256686,57.96555162499135,356.60807946137356,-141.24796322893235,-117.89894451241707,-130.76442876266083,1846.410954914114,210.15856274517864,399.7105587590486,-103.03093953381176,473.5990598494609,-135.86442632995022,-99.96792104789347,-155.42747869923187,-138.6289348139544,849.7824967412016,-99.78343334891542,-113.64191828321782,-103.16596594518342,661.919589180121,-131.9464341582643,231.37757611972847,375.70904547811915,95.20754589319404,400.57605063122173,-128.8414719842258,-99.26149254682241,450.31907883037275,1792.0705193905742,-130.71041819811217,-129.74893980889465,188.173068800701,455.78807599389984,1794.903976844973,464.65453609344695,-121.99842379616166,718.4440648084565,-137.9269265323237,-126.45942540712713,-130.66692581996904,3103.5191697756527,-123.87495213828515,2703.105880584684,3510.4015953072812,-91.70595015509753,-140.65694439894287,0.16478302,0.30690658,0.05057299
