,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.198,0.0,0.067,9.153,0.025,0.97,0.045,0.104,0.0,0.079,0.272,1.689,0.0,10.074,0.279,3.488,0.047,0.086,0.047,2.355,0.82,0.079,0.024,0.049,0.012,10.455,0.033,0.264,0.048,0.334,0.065,20.708,0.001,0.057,0.194,0.064,23.974,0.585,0.156,0.543,0.078,0.011,0.229,0.048,0.052,0.346,11.934,0.021,0.039,2.002,0.744,26.784,0.298,0.099,0.059,0.498,0.289,0.321,3.845,0.033,0.789,2.31,0.001,0.032,0.587,0.154,1.354,0.164,0.16672261,0.2780723,0.04636094
Pareto solution 1,0.1979999131358383,-7.539592061789335e-08,0.06699990413210344,9.152999874806937,0.025000088869258974,0.9700000089476664,0.04499996697409969,0.10400006650286642,-7.539592061789335e-08,0.07899994181695291,0.27200003998103384,1.6890000240731524,-7.539592061789335e-08,10.073999897622343,0.27899998940187487,3.4879998884907764,0.046999828130932286,0.0860000495548583,0.046999828130932286,2.3550000178811956,0.8199999732589749,0.07899994181695291,0.023999920815246156,0.04900008508042575,0.012000120605993203,10.455000995168149,0.03300012718558065,0.26399996208544607,0.04800015450200945,0.3340000499828477,0.06500004297527084,20.707999426021104,0.0009998551824956792,0.05699996507968308,0.1939999533465766,0.06399991450052411,23.974001938237905,0.5850000400424165,0.15600005829372776,0.5429999873039755,0.07799997165927053,0.010999992131246472,0.22899985876784612,0.04800015450200945,0.051999916394940726,0.3459999689298989,11.934000751786485,0.02099993118366683,0.03900014602800539,2.002000090924547,0.7439999654673137,26.78400064367446,0.29800001608683147,0.09899981992179363,0.05900002413284611,0.4980000636717534,0.2890000867713596,0.32100000256104977,3.845000000343763,0.03300012718558065,0.7890000276269671,2.3099999260370927,0.0009998551824956792,0.03200003829010001,0.5870000990955795,0.15399999924056473,1.3540000076952339,0.1639999382929851,0.16672257,0.27807224,0.046360917
Pareto solution 2,1.1325590800857839,1.0335590660302714,1.0670590360046504,5.610059021342067,1.0460591481628612,1.5185590785176153,1.0560590872152815,1.0855590974003988,1.0335590660302714,1.0730590944263412,1.1695591237187486,1.8780590959751748,1.0335590660302714,6.07055903274977,1.1730591182188022,2.777559028183987,1.0570590177936978,1.0765590889263947,1.0570590177936978,2.2110590928791964,1.4435590606732696,1.0730590944263412,1.0455590245565887,1.0580591066891785,1.0395591244519622,6.261059423205609,1.0500591079521229,1.1655590847709547,1.0575591413999703,1.2005591089300225,1.066059105426234,11.38755911358328,1.0340590313194795,1.0620590664784402,1.130559060611887,1.0655590609784937,13.02056036969168,1.3260591039598069,1.1115591130854625,1.3050590578009533,1.0725590499786009,1.0390590800042219,1.1480590331121547,1.0575591413999703,1.059559081715335,1.2065590881931811,7.000559380673309,1.044059049530432,1.0530591371629683,2.034559130637724,1.4055590468826225,14.425559722409957,1.1825590919820144,1.0830590334787615,1.0630590762153886,1.2825591157744753,1.1780590877450123,1.1940590852191235,2.956059064320847,1.0500591079521229,1.4280591076468987,2.1885590519045532,1.0340590313194795,1.0495591426629147,1.3270591136967553,1.110559103348514,1.7105590877862156,1.1155590728747242,0.16672252,0.27807227,0.04636091
