,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.0,0.0,0.0,0.0,0.049,0.0,0.033,0.0,0.0,0.434,758.407,0.0,3.498,0.0,0.0,1.523,0.0,758.567,5.149,0.0,0.0,3.67,0.0,1.046,0.18472083,0.29443815,0.05438886
Pareto solution 1,-15.962248498538429,-15.962248498538429,-15.962248498538429,-15.962248498538429,-15.900999177687709,-15.962248498538429,-15.920999226622314,-15.962248498538429,-15.962248498538429,-15.419748829210278,932.0464690199806,-15.962248498538429,-11.589749211309936,-15.962248498538429,-15.962248498538429,-14.058500228840842,-15.962248498538429,932.2465428524624,-9.526008352596762,-15.962248498538429,-15.962248498538429,-11.37474458897077,-15.962248498538429,-14.654753394492161,0.18472081,0.29443812,0.05438885
Pareto solution 2,1.7687962099444121e-06,1.7687962099444121e-06,1.7687962099444121e-06,1.7687962099444121e-06,0.0490012254767862,1.7687962099444121e-06,0.03300149842755218,1.7687962099444121e-06,1.7687962099444121e-06,0.4340011921602809,758.4069757836114,1.7687962099444121e-06,3.4980011985790043,1.7687962099444121e-06,1.7687962099444121e-06,1.5230000724558295,1.7687962099444121e-06,758.5670323528093,5.148994197647994,1.7687962099444121e-06,1.7687962099444121e-06,3.6700048964503367,1.7687962099444121e-06,1.0459981641316745,0.18472081,0.29443812,0.05438885
