,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,77.473,2.081,2.763,7.005,7.921,2.132,100.624,4.662,1.641,27.646,2.285,53.336,76.397,2.415,1.979,1.409,1.464,43.087,0.879,7.145,1.842,0.919,3.027,2.187,1.058,0.804,1.451,3.763,0.286,422.111,3.536,183.813,427.513,48.4,0.21,2.115,9.402,34.675,0.17048,0.27550563,0.0469682
Pareto solution 1,59.413553807444714,21.717553777688863,22.05855340765129,24.179554023934543,24.637554302199533,21.74305343479955,70.98905451947121,23.008052858643623,21.497552235867715,34.50005326938799,21.819553858689687,47.345052703914234,58.87555534543071,21.88455438025312,21.66655301090941,21.38155385264099,21.409053682229114,42.220554348524104,21.116554966588865,24.24955425041253,21.598053276929022,21.136552333688996,22.190553170697513,21.770553264387672,21.206052880187144,21.079054274613554,21.402553484816963,22.558554402826303,20.82005300087758,231.73255107665318,22.445052966940693,112.58355194169962,234.43355377697662,44.877054119073364,20.78205262892243,21.73455451746804,25.378053886275666,38.01455313386555,0.17047988,0.2755057,0.046968177
Pareto solution 2,77.4730014380923,2.080999926022514,2.7630006385054457,7.005001144792914,7.921000248764813,2.132001419081007,100.62400068330817,4.661998087932034,1.6409982949382993,27.64599963569981,2.285000814303203,53.33599886789182,76.39700451406429,2.4150025837091107,1.9789991187426494,1.4090000759267696,1.463999735103016,43.087001793972036,0.8790023038225172,7.145000871469847,1.8420011033399533,0.9189963117437401,3.0269987120398127,2.1869981731410917,1.057999583577157,0.8040001935928558,1.4510000665577536,3.763003355134515,0.28599837239994486,422.1109952502302,3.5359983045261743,183.81299407520692,427.51299484064475,48.400001335070556,0.20999980732676704,2.1150014055808697,9.40200086947516,34.67499936465492,0.17047992,0.27550563,0.04696818
Pareto solution 3,68.4432776227685,11.899276851855689,12.410777023078367,15.592277584363728,16.279277275482173,11.937527426940278,85.80652760138969,13.835025473287828,11.569275265403007,31.0730264525439,12.052277336496445,50.340525785903026,67.6362799297475,12.149778481981116,11.82277606482603,11.39527696428388,11.436526708666065,42.65377807124807,10.997778635205691,15.697277560941188,11.720027190134488,11.027774322716368,12.608775941368663,11.978775718764382,11.13202623188215,10.941527234103205,11.426776775687358,13.160778878980409,10.553025686638762,326.9217731634417,12.990525635733434,148.19827300845327,330.9732743088107,46.63852772707196,10.496026218124598,11.924777961524455,17.390027377875413,36.344776249260235,0.17047991,0.27550566,0.04696818
