,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,803.45,3.789,819.119,0.125,20.083,0.0,1.105,4.611,17.163,0.99,20.847,1.024,23.961,806.479,1.371,828.749,6.036,1.107,842.095,1.521,970.866,1.724,20.532,6.699,876.764,0.574,0.98,868.607,19.509,874.233,1.091,968.866,11.135,2.402,7.694,1.533,895.618,868.546,0.806,980.996,907.307,910.375,1.604,1.179,21.193,0.596,1.486,3.452,0.85,984.863,1.222,1.105,7.69,1.159,22.838,1.337,2.107,1.111,985.475,1.158,1.055,11.037,0.18674591,0.29770145,0.05559453
Pareto solution 1,526.3459706142057,126.51545969452309,534.1804672276467,124.68346569395544,134.6624595523317,124.6209650450819,125.17346083030043,126.92646424582472,133.20246050550304,125.1159711318578,135.044464560714,125.13297045542367,136.6014604447255,527.8604622661933,125.30647017176216,538.9954575119227,127.63896690449565,125.1744559126555,545.6684324001835,125.38145673494819,610.0539804861673,125.48296698138438,134.8869572393678,127.97047148335787,563.0029565650912,124.90796338099153,125.11096018142689,558.9244456857559,134.37546121642208,561.7374487338056,125.16647156137788,609.0539701041907,130.18846266794662,125.82195837034669,128.46796527602146,125.38746276773418,572.4299403332079,558.893977211741,125.02396155266888,615.1189496735005,578.2744617759945,579.8084523036541,125.42296588461704,125.21046841693442,135.21746673587495,124.91895667177141,125.36395987020478,126.346959082397,125.04597182666566,617.0524420742859,125.23196930353515,125.17346083030043,128.4659632650928,125.2004583622911,136.03996153343724,125.28947084819629,125.67446110364381,125.17645792358417,617.3584535909085,125.19996082111356,125.14846530923842,130.13946670817768,0.18674597,0.2977014,0.055594534
Pareto solution 2,664.8979800247971,65.15222549149166,676.6497427142863,62.40423449064019,77.3727252782046,62.310483517329885,63.1392301567123,65.76873527999874,75.18272670796159,63.05299264749374,77.94572982922341,63.078488671287914,80.2812295783499,667.1697352721062,63.338744168904896,683.8722103713726,66.83748334489587,63.140722780244914,693.8816845499823,63.451218090574685,790.4600126020673,63.6034864217836,77.7094688472041,67.3347402131892,719.8834707973438,62.74098398274896,63.045479183401994,713.7657044783409,76.94223073589478,717.985220896634,63.128740330219216,788.9599970291024,70.66172699007234,64.11197350522707,68.08098090218459,63.4602301013083,734.0239582957374,713.720013613537,62.91498124026498,798.0574663830671,742.790734536808,745.091708482079,63.51348181507797,63.19474153666329,78.20523309196483,62.75747391891878,63.4249757550142,64.89947457330254,62.9479907281509,800.9577049842451,63.22698990500976,63.1392301567123,68.07798084734623,63.17972349314368,79.43897824986288,63.31324222200146,63.89073056672737,63.14372283508328,801.4167222591791,63.17897718137738,63.10173095201003,70.58823305041892,0.18674597,0.2977014,0.055594534
Pareto solution 3,803.4499894353885,3.788991288460238,819.1190182009259,0.1250032873249438,20.082991004077485,1.989577867789194e-06,1.1049994831241747,4.611006314172755,17.162992910420144,0.9900141631296719,20.846995097732815,1.0240068871521544,23.960998711974298,806.4790082780191,1.3710181660476337,828.7489632308225,6.035999785296099,1.1069896478343253,842.0949366997811,1.5209794462011814,970.8660447179673,1.7240058621828211,20.53198045504041,6.699008943020544,876.7639850295964,0.5740045845063833,0.9799981853770987,868.6069632709259,19.509000255367482,874.2329930594624,1.0910090990605568,968.866023954014,11.134991312198053,2.4019886401074473,7.693996528347725,1.532997434882418,895.6179762582669,868.5460500153331,0.8060009278610778,980.9959830926337,907.3070072976216,910.3749646605038,1.6039977455388907,1.1790146563921553,21.192999448054707,0.5959911660661419,1.4859916398236237,3.4519900642080756,0.8500096296361335,984.8629678942043,1.2220105064843665,1.1049994831241747,7.689998429599655,1.1589886239962652,22.837994966288534,1.3370135958066385,2.1070000298109335,1.1109877465823956,985.4749909274497,1.15799354164119,1.0549965947816418,11.036999392660164,0.18674593,0.29770142,0.055594526
