,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,80.548,10.638,5.224,37.59,3.246,74.785,7.56,50.942,68.692,29.737,2.756,101.545,5.566,15.57,6.679,37.114,1075.458,10.851,3.677,1.878,303.749,13.54,0.20800388,0.27438337,0.057072803
Pareto solution 1,78.5560724339781,-8.831431799459779,-15.598923110627425,24.858575816877078,-18.071416624746803,71.35233110015297,-12.678928192365106,41.54857919247161,63.73607663983404,15.04232371898479,-18.6839283855237,104.80232330035133,-15.171422302336055,-2.6664209801025436,-13.780169671843964,24.263574412868365,1322.1935619385767,-8.565181296050241,-17.53267620880922,-19.781419857912283,357.55731898082854,-5.203925219818643,0.20800391,0.27438337,0.05707281
Pareto solution 2,82.53992092620717,30.107419725432692,26.046922929799734,50.32142362559068,24.563426821328108,78.21767604220658,27.798921220045372,60.33542498130328,73.6479237845428,44.431671697211186,24.195921104150216,98.28767161344214,26.303423414774556,33.80642420811466,27.13817499306981,49.96442211354133,828.7224146289664,30.267170027478414,24.886672410178903,23.53742488142882,249.94067019360568,32.28392300357325,0.20800388,0.2743834,0.05707281
