,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,67.04,56.176,0.929,0.0,57.449,7.497,9.13,9.629,0.116,0.784,65.76,1557.397,6.362,1.801,4.753,12.221,6.03,2.18,0.14956638,0.26466298,0.039584685
Pareto solution 1,67.04000312899029,56.17599566961849,0.9289959753946277,-5.6694702834647615e-06,57.44900480786987,7.497002743857593,9.130001599285606,9.628997168649676,0.11599841879115047,0.783992181560734,65.76000078046104,1557.3970359758823,6.361996290204843,1.8009987437176278,4.753002366291639,12.221000542103866,6.029995212054473,2.1800065173088115,0.14956635,0.26466295,0.039584674
Pareto solution 2,76.18630923807848,68.03830430179607,26.603054860251405,25.90630362660272,68.99306049723816,31.52905927835218,32.75380841992319,33.12805443869979,25.993305376305898,26.494302014875984,75.22630813492799,1193.9540842023707,30.677804438112616,27.257056936493655,29.471058336931264,35.072057627036884,30.42880428774629,27.541311450194144,0.14956634,0.26466304,0.03958468
