,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,2469.831,50.561,113.797,48.883,11.132,8.905,15.457,89.309,77.854,117.016,47.017,36.82,1.614,15.584,0.14403437,0.24565384,0.035382595
Pareto solution 1,1907.7979119604115,93.34540477341307,140.77240161305883,92.08690343308353,63.77365048813613,62.103404042423335,67.01739590287707,122.40639315872795,113.81515836020378,143.18665125563632,90.68739588560402,83.0396543279528,56.635155407125694,67.11265420509676,0.14403434,0.24565387,0.03538259
Pareto solution 2,3031.8641391546353,7.776602356730109,86.82159553824965,5.679100122847558,-41.509657887844924,-44.293392656692504,-36.10341242749655,56.211582998921585,41.89285988593804,90.84534494254547,3.3465875437150316,-9.39964528325686,-53.40714038218857,-35.94464548801693,0.14403436,0.24565384,0.03538259
