,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,174.621,15.71,228.811,11.181,426.814,131.273,454.227,12.581,45.313,21.968,13.987,14.778,23.257,51.751,70.658,13.594,661.917,1133.21,1445.561,16.924,175.421,1473.539,144.841,13.177,25.394,396.542,1534.432,43.034,15.887,20.398,1550.355,14.824,15.917,618.44,17.992,16.918,14.276,14.016,15.026,15.013,24.895,342.851,164.564,60.437,213.18,61.902,348.217,17.13,15.748,23.675,32.324,13.582,154.227,13.754,11.929,54.633,18.929,10.816,6.638,6.09,0.16385603,0.30203602,0.049490422
Pareto solution 1,183.87865839452832,64.69541313832087,224.52116048286592,61.29865918539235,373.023397139229,151.36765415094123,393.583139439098,62.34865475735569,86.89765890924491,69.38891507654716,63.40315377061779,63.996408784395044,70.35566072641086,91.72614994391279,105.90641187518167,63.108399238739366,549.350666357328,902.8203721397149,1137.0836606222729,65.60590727832141,184.47866152899428,1158.0671118205319,161.543658571145,62.79566355381485,71.95840998787071,350.3194060445394,1203.7369043418475,85.18840281635812,64.82815051411308,68.21140600210856,1215.6791056670409,64.03090799089478,64.85066030875487,516.74291113256,66.40691057526419,65.60140383702264,63.61990893638085,63.42490607398122,64.18240476419714,64.17265669639573,71.58415593102427,310.05116672197437,176.33590156036712,98.24065943295545,212.7979011093126,99.33939534392584,314.07566748332783,65.7604073340699,64.7239102270396,70.66915390261374,77.15590897051197,63.09940866221632,168.5831599166877,63.228410464580975,61.85965040724477,93.88765945976138,67.10966087921042,61.024909842191846,57.89140412049528,57.48040506598136,0.163856,0.30203602,0.049490415
