,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,296.521,7.624,11.707,33.197,15.195,213.529,19.03,20.633,25.984,33.198,259.902,342.371,342.66,30.014,32.746,171.391,24.542,48.062,22.795,24.094,214.242,485.777,67.797,40.72,83.356,11.395,131.471,52.215,187.628,27.464,244.537,19.856,156.6,122.492,38.429,30.691,444.824,172.187,214.438,812.782,75.947,65.169,118.087,7157.372,911.858,44.315,32.079,10.937,19.752,22.522,33.45,26.138,45.786,3.24,18.283,5734.969,22.203,32.364,138.993,15.085,1.453,20.947,0.718,154.171,213.338,20.738,42.388,0.736,4.235,24.565,15.751,19.446,2.698,33.846,0.19207379,0.38875479,0.07466961
Pareto solution 1,292.0450669943566,75.37231434154091,78.43457197298994,94.55205617406318,81.05057424894767,229.8010755895957,83.92681800718128,85.1290715323048,89.1423123596469,94.55281905375887,264.58082554603334,326.43257216076563,326.6493231593158,92.16482805625856,94.21382341282151,198.19757549003043,88.06081039842684,105.70082101988373,86.75057525213197,87.72481749879807,230.33582450201175,433.98707094085694,120.50206264094595,100.19432025664719,132.17132215791207,78.20055326081638,168.25756676003948,108.81557101791259,210.3753226151057,90.25231792566046,253.05707289276324,84.54631729315588,187.104323311989,161.52332526588725,98.47607324569253,92.67256644236477,403.2723208090174,198.79457177608128,230.4828242003041,679.2408001922304,126.61455718311481,118.5310741721405,158.21957426212612,5437.683570539579,753.5478501981997,102.89056928197533,93.71356358905177,77.857089603247,84.46832406309113,86.5458230244476,94.74182396168908,89.2578193695299,103.99381233897293,72.084306755336,83.36655993910972,4370.881345016882,86.30657341594633,93.92732599176088,173.8990679629278,80.96806617587572,70.74406956024177,85.3645613730987,70.19280215620529,185.28257342753932,229.6578185868948,85.20781983766938,101.44532003833592,70.20631546764344,72.83055918563332,88.0780698198796,81.4675904353353,84.23882799832063,71.67780699237483,95.0388300017803,0.1920737,0.38875473,0.07466956
Pareto solution 2,296.5209963082307,7.623992771143094,11.707002946408466,33.19698058044014,15.195005981018767,213.5290077685495,19.030000260128872,20.633003659560927,25.983990128617734,33.197999054100364,259.90200754787475,342.3710035219592,342.66000517854263,30.014012358165928,32.74600746764918,171.3910082861621,24.54198751365766,48.062001675600186,22.795008619330474,24.093995680086664,214.2420066436207,485.77699896876584,67.7969892029505,40.72000065795146,83.35600059150602,11.394975395378424,131.4709946950752,52.215001672971994,187.62800315219647,27.463996249236516,244.53700417277287,19.85599800736236,156.6000040813742,122.49200603620557,38.42900464334525,30.69099687297421,444.8240013944451,172.18700398459623,214.43800624134383,812.7819739053957,75.94698322657496,65.16900717934186,118.08700599859003,7157.372334368527,911.8580457829521,44.31499805765634,32.07899306855688,10.937029054883169,19.752004432477406,22.522003047619364,33.45000689873996,26.13799817439576,45.78599010105245,3.2399826562032104,18.282986901234835,5734.969367004931,22.20300226888503,32.36400960550236,138.9929962989263,15.084995216922835,1.4530023308761884,20.94699011395278,0.7179765240289271,154.17100488580763,213.33799810643177,20.738000099314377,42.38799906613713,0.7359968740784097,4.234988498064922,24.565002677059965,15.751030164334225,19.44600967945007,2.6979829722549766,33.84601365146227,0.19207376,0.3887547,0.07466958
