,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99,Node_100,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,11.321,7.236,8.891,1.484,37.46,129.04,40.461,163.147,3.296,50.553,8.094,0.665,7.755,7.179,12.868,139.727,1.069,3.852,7.285,0.0,66.316,5.24,5.381,2.655,8.471,1.665,3.824,6.538,22.923,8.165,5.978,186.154,111.093,7.427,3.637,49.21,5.905,51.985,5.817,6.151,0.897,17.174,3.397,12.883,18.936,1.653,1.098,14.803,0.193,52.401,7.271,1.529,0.53,8.299,0.336,130.158,1.466,9.253,4.665,76.47,73.231,0.487,31.397,27.397,6.318,1.131,204.967,0.013,2.99,9.712,6.745,11.5,6.84,0.0,186.29,98.745,14.998,165.887,126.185,31.379,3.481,0.022,2.877,5.102,3.399,186.462,21.497,47.319,3.967,10.752,2.231,3.644,12.104,204.886,0.589,415.705,623.188,28.02,623.527,141.38,3.998,3.285,20.255,0.906,199.324,5.591,3.637,76.583,3.478,631.674,2.102,4.135,14.024,1229.678,139.707,0.799,0.3135816,0.5259326,0.16492279
Pareto solution 1,11.321001166739734,7.2359982096313615,8.890997700535081,1.4840040894014237,37.459998579492094,129.0399906066341,40.460998868453316,163.1469986651282,3.296001972481463,50.55300137328686,8.094001185756497,0.6649986402808281,7.754999891130865,7.179000292620913,12.868001830793219,139.72700050584535,1.0690044010334532,3.852003349657025,7.285000117080926,-1.6504709492437541e-06,66.31600173267566,5.239996079588309,5.3809989394576405,2.6549979078445176,8.471002262784168,1.6650033919395355,3.8239985792060907,6.5380009122309275,22.92300024846918,8.165001487992413,5.977996846027963,186.15400784905069,111.09300335819353,7.4270018926144985,3.6369975852503558,49.209998200518385,5.904997541401826,51.9850005540502,5.817001620132942,6.151001310066931,0.8970000237204658,17.174001704170223,3.397000192249834,12.883000789559446,18.935997593074717,1.6530000091042893,1.0979975475929677,14.80300452586016,0.19300103490240872,52.40100150020589,7.270998902917199,1.5289986235766264,0.5299986428908596,8.29900256971814,0.33599587079152116,130.15800676302024,1.4660036993955146,9.252997476673045,4.665001252051297,76.47000119751374,73.23100222517678,0.4869972557971778,31.39699973765528,27.39699946800829,6.317998227379576,1.1310004095503245,204.96699291211553,0.013000648028537398,2.9900023687514476,9.712002152045898,6.7450001275210525,11.499999124764145,6.839997826933541,-1.6504709492437541e-06,186.2899891961788,98.74500105962397,14.99800035831504,165.88699505559634,126.18499829541906,31.37899993318024,3.4809992798000167,0.02199557325366186,2.8769995950860903,5.102004019452579,3.398999194640055,186.46200645517092,21.497003051888896,47.31900019969089,3.966999270403903,10.751999833188165,2.2309986100044625,3.6440040476409195,12.104001151601551,204.885999940052,0.5890014176002296,415.70501486139256,623.1879817035806,28.020000800515845,623.5269900245767,141.3800080207293,3.998001958909299,3.284997505310457,20.254999562715966,0.9059996331925504,199.3240000475853,5.591001928110927,3.6369975852503558,76.58300075075931,3.478001361745555,631.674029075948,2.102000304032117,4.1350009586894885,14.024002545778785,1229.677943260409,139.70700111344922,0.7990044062535162,0.3135814,0.52593267,0.1649227
Pareto solution 2,36.931489047725336,34.88898874023289,35.71648672909214,32.01298992352531,50.000987754101516,95.79098435320338,51.50148789858213,112.8444889679813,32.91898886506533,56.54748929738162,35.31798847170285,31.603488370026753,35.14848899545177,34.860489781727665,37.70498937975208,101.13448988833989,31.805489493810455,33.19698955365311,34.91348735183419,31.270988810181734,64.42898936728898,33.89098650414962,33.96148910514603,32.5984880038086,35.50648959574755,32.10348957479437,33.182988339489384,34.53998892047093,42.73248858859006,35.353488037289935,34.25998805843119,124.34799238888081,86.81748955792136,34.98448882513185,33.08948842804239,55.875987857380096,34.22348840611812,57.26348874138057,34.17948927442194,34.346489704919804,31.71948906174657,39.85798873090971,32.969487389418646,37.71248885913519,40.7389878464237,32.09748905443848,31.819987238151953,38.67249014175468,31.367488981806673,57.471489214458416,34.90648908687581,32.03548836167465,31.53598837133177,35.42048916368367,31.4389869852821,96.34999067480385,32.003989142991486,35.89748837375373,33.60348850485025,69.50598891672962,67.88648957694386,31.514487677784928,46.96948833318311,44.96948819835961,34.429988749107,31.83648984019237,133.75448492041323,31.277488202838867,32.76598964873119,36.12698836931668,34.643487357054255,37.02098861226841,34.69098796335311,31.270988810181734,124.4159842335066,80.64348928693289,38.76998805798212,114.21448599215364,94.36348819759587,46.96048872371102,33.01148868978635,31.28198742204404,32.709488261898514,33.82198988855089,32.970487476144626,124.50199169194093,42.01948999029992,54.9304884178182,33.25448868508829,36.64698896648042,32.38648835488857,33.09298990264506,37.322989040156244,133.7139896054432,31.565489758686454,239.1234912108048,342.8649840003927,45.28098827908252,343.03447879239684,101.96099247472011,33.26998885827925,32.9134872170107,41.39848766018258,31.723988280951744,130.93298965920985,34.06648884288006,33.08948842804239,69.56248854696969,33.009989730759116,347.1079936338356,32.32198861637153,33.33848894370021,38.28299032277573,646.1099600945599,101.12448902108008,31.670489496420487,0.31358144,0.5259326,0.1649227
