,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,0.735,2.662,1.19,2.32,0.243,0.486,0.467,23.573,0.641,0.62,0.822,0.334,0.716,3.681,27.528,0.518,6.264,7.441,0.737,1.577,7.439,15.702,24.469,1.22,5.442,0.72,0.54,1.117,38.293,0.705,0.523,0.345,0.17570834,0.32595366,0.057272777
Pareto solution 1,-1.6954687749816912,1.195031141619154,-1.0129686963117592,0.682031597811033,-2.433468897078228,-2.0689678984738293,-2.097468512741898,32.56153049569912,-1.8364689763807291,-1.867968591204317,-1.564968445190516,-2.296968319733651,-1.723968266028578,2.7235313054621315,38.49402984029712,-2.020968164488977,6.598031244455711,8.363531498875375,-1.6924686512049902,-0.43246833316493394,8.36053165590397,20.755031412095832,33.90553203304444,-0.9679690861036079,5.36503123309074,-1.7179691416963578,-1.9879690493876296,-1.1224687212766185,54.64153392950357,-1.7404689468004335,-2.0134684166578154,-2.280469323793568,0.17570838,0.3259536,0.05727278
Pareto solution 2,0.7349999006937651,2.6619998450943285,1.1899999531403864,2.3200001258218066,0.24299981929607384,0.4860004382314571,0.4670000287194114,23.572999320879205,0.6409997664277398,0.6200000232120146,0.8220001205545486,0.3340002509933413,0.716000193194958,3.680999966023201,27.527998977546304,0.5180003076889079,6.263999919502144,7.441000071564922,0.7369999364106832,1.57700019523827,7.4390001762506515,15.701999931810349,24.46900043937785,1.2199997166795953,5.441999907537913,0.7199997030182033,0.5399997177564728,1.1169999832980295,38.293001329276876,0.7049997861479369,0.5230001863772316,0.34499953481918055,0.17570834,0.32595363,0.05727277
