,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,10.783,11.29,11.233,13.157,548.709,311.168,45.046,48.935,177.244,10.081,14.313,13.662,46.217,10037.655,180.274,234.983,875.768,11.271,8.442,42.421,26.11,21.164,13.72,16.464,86.445,21.173,18.692,17.149,10.846,13.408,45.185,147.653,68.918,33.387,14.653,10063.165,168.666,188.137,8.602,16.667,11.261,14.084,10.891,14.898,134.326,12.769,17.828,1906.223,188.16,16.873,15.042,1086.522,10446.166,1695.476,19.424,12.028,10513.948,2293.088,12793.04,14.454,383.183,13282.168,27.181,22.65,17.725,18.079,21.328,297.706,578.871,89.758,151.941,264.253,15.311,42.09,18.528,27.192,7205.636,16.696,116.889,21.305,17.743,19.125,44.627,90.995,20.112,30.158,210.691,83.722,329.016,32.35,0.1530443,0.27061462,0.041416027
Pareto solution 1,10.783073973430874,11.289959180341611,11.23291828035326,13.157032359855293,548.7089822706466,311.1679738958637,45.04597643218767,48.93496337381657,177.24403899052413,10.080974523649274,14.312977109919302,13.661970559302063,46.216962349803,10037.655117438655,180.27401051818742,234.98305883098328,875.7679994512621,11.271023997862358,8.442000757029746,42.42098245702982,26.10993812547713,21.16394008777752,13.719952869492772,16.463971048189705,86.44502497305803,21.172947671759175,18.69196806187574,17.149060927269602,10.846062874243216,13.408067948588723,45.18496281115404,147.65305582646215,68.91795680398172,33.38708178108027,14.653018754148434,10063.164766440197,168.66601620506663,188.13690388083523,8.60197630437142,16.66705890366211,11.260989420932674,14.083957682509208,10.89092962866016,14.898020759312203,134.3260036924621,12.768957399619467,17.82803164003417,1906.223061057126,188.16005401353868,16.87303517680084,15.041928146154532,1086.5219721583346,10446.165525685312,1695.4759563653934,19.423978681268636,12.028024778990584,10513.947916082572,2293.0878812691935,12793.039711753372,14.454017474781722,383.1829980521434,13282.167697096244,27.18102758321038,22.649998883573062,17.72499001424876,18.078960250335513,21.3280236069113,297.7059791676302,578.8709735138118,89.75804003633493,151.94098673702683,264.25298902251143,15.310978902851275,42.09005537521443,18.527991521174044,27.191982174656005,7205.635795845665,16.695943080325378,116.8889257804567,21.30498045263994,17.742919599466404,19.125016754960598,44.62696330939252,90.99501025086101,20.11195697801486,30.15800199561818,210.6909741563868,83.72195317136357,329.0160201525714,32.34994727769117,0.15304428,0.2706146,0.041416015
Pareto solution 2,496.31577096212277,496.56922426342135,496.5407252091136,497.5027608531782,765.2787411574955,646.5082476679472,513.4472542850308,515.391737058002,579.5462748663558,495.9647533307616,498.0807439260534,497.7552299529016,514.032725848152,5509.751899673167,581.0612606301875,608.4157740887422,928.8082564339552,496.55976737002493,495.1452557496086,512.1347572974519,503.9792351316755,501.5062361128257,497.78424250368334,499.156262290875,534.1467678576228,501.51072920697334,500.27025009987483,499.49876443904213,496.34726541252894,497.6282679497017,513.516747474514,564.7507725864816,525.3832230752414,507.6177855637907,498.25075405032476,5522.506809756684,575.2572527757839,584.9927180093546,495.22523282543625,499.2577634272384,496.5547607794033,497.96623421234835,496.36973088326704,498.37326575074985,558.0872572173248,497.3087447687467,499.83827119111083,1444.0357752018135,585.0042716800199,499.36076226165096,498.44524083985743,1034.1852427874915,5714.007103796495,1338.6622335537904,500.63624471172807,496.93825706274583,5747.89821341238,1637.4681853078473,6887.44411124778,498.1512641084846,682.5157543971654,7132.0081039192155,504.51476916269894,502.2492655107235,499.78675037821813,499.9637354962615,501.5882671745494,639.7772503038304,780.3597474769213,535.803264691418,566.8947487396072,623.0507445334279,498.5797341246762,511.96928305870097,500.188261829524,504.52024645842175,4093.7422388766718,499.27222691125644,549.3687289591653,501.5767562952569,499.79573656651337,500.48677444641726,513.2377477236332,536.4217711943675,500.9802445579444,506.00326706674605,596.2697424492872,532.7852319567755,655.4322600984578,507.09923970778254,0.15304428,0.2706146,0.041416015
Pareto solution 3,253.54942246777682,253.92959172188148,253.88682174473342,255.32989660651674,656.993861714071,478.83811078190547,279.24661535860923,282.1633502159093,378.39515692844,253.02286392720544,256.19686051798635,255.70860025610182,280.1248440989775,7773.703508555911,380.66763557418744,421.69941645986273,902.2881279426086,253.91539568394364,251.79362825331918,277.27786987724085,265.0445866285763,261.3350881003016,255.75209768658806,257.81011666953236,310.2958964153404,261.34183843936626,259.4811090808753,258.32391268315587,253.59666414338608,255.5181679491452,279.350855142834,356.2019142064719,297.15058993961156,270.5024336724355,256.4518864022366,7792.83578809844,371.96163449042524,386.5648109450949,251.91360456490384,257.96241116545025,253.90787510016798,256.0250959474288,253.6303302559636,256.635643255031,346.20663045489346,255.03885108418308,258.8331514155725,1675.1294181294697,386.5821628467793,258.1168987192259,256.743584493006,1060.3536074729132,8080.086314740904,1517.069094959592,260.03011169649835,254.4831409208682,8130.923064747476,1965.2780332885204,9840.241911500576,256.30264079163317,532.8493762246544,10207.08790050773,265.84789837295466,262.4496321971483,258.75587019623345,259.0213478732985,261.45814539073035,468.7416147357303,679.6153604953665,312.78065236387647,359.417867738317,443.65186677796964,256.9453565137637,277.0296692169577,259.358126675349,265.8561143165389,5649.689017361168,257.9840849957909,333.128827369811,261.44086837394843,258.7693280829899,259.8058956006889,278.93235551651287,313.70839072261424,260.5461007679796,268.0806345311821,403.480358302837,308.25359256406955,492.2241401255146,269.72459349273686,0.15304428,0.2706146,0.041416015
