,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,43.559,316.484,415.442,129.84,28.238,54.276,171.151,25.823,17.346,144.873,234.301,9.754,599.733,142.786,979.734,307.352,0.1767185,0.36054653,0.06371524
Pareto solution 1,-2.1245740351690756,339.03170600037413,462.7291901288638,105.72667903858309,-21.275805216715526,11.271681576947572,157.36543822048233,-24.294546673020477,-34.890809692590324,124.51793961097133,236.30293264261618,-44.380802058826134,693.0929032181157,121.90918771348362,1168.0942134354373,327.6166789364006,0.17671849,0.3605465,0.063715234
Pareto solution 2,134.92611417724083,271.3886261914581,320.8676175892406,178.06661878716181,127.26562395823566,140.28462092931431,198.72212189651816,126.05812286848686,121.81962442149916,185.5831218893104,230.29711910196835,118.02362296777801,413.01310733216815,184.53962000350862,603.0136314190968,266.8226176194821,0.17671853,0.36054644,0.063715234
