,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99,Node_100,Node_101,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,586.738,0.309,11.447,0.304,0.235,1.434,2.063,4.373,0.43,48.601,137.553,1.325,2.424,9.502,0.584,8.249,3.392,0.654,0.864,14.76,498.979,177.423,16.872,15.207,68.895,548.001,583.803,424.309,74.798,7.434,406.068,381.884,627.866,15.751,5.059,5.726,175.824,7.407,284.29,15.23,166.19,4.065,214.554,8.995,471.427,4.547,10.758,6.2,4.42,13.254,3.584,415.967,379.44,16.998,257.385,3.682,248.877,110.494,7.818,352.639,7.016,5.327,2.395,330.142,45.109,9.999,95.668,9.087,23.252,2.56,314.41,6.731,4.825,3.876,2.572,14.127,185.856,7.779,310.976,3.943,4.951,5.055,189.956,190.008,11.82,30.063,181.037,90.098,5.052,5.803,4.037,3.579,167.403,3.714,281.85,12.203,3.889,28.581,156.425,148.548,3.278,80.69,0.17841364,0.35256457,0.06290233
Pareto solution 1,346.6584705592013,53.443978969442924,59.012976407585484,53.44147955938388,53.406977146438294,54.0064757606965,54.32097926290544,55.475980158117636,53.504478125401874,77.58997839540234,122.06597535501464,53.95197806727856,54.50147888569154,58.04047562267306,53.581480104015554,57.413977622978564,54.98547693069531,53.61647664217435,53.72147585131506,60.6694808128791,302.77898107724104,142.00097974735945,61.725479164159424,60.89297892387867,87.73697637260489,327.28997112913567,345.19096664929384,265.4439737589437,90.68847622107717,57.00647783671093,256.3234777361922,244.23148538516307,367.22248435463007,61.16497806308735,55.818975016066815,56.15247595365736,141.201480355056,56.99297814399279,195.4344905653452,60.904478129083145,136.38447912609854,55.32198099822244,160.56647773263967,57.78697979363278,289.00298121560445,55.56297497963533,58.66847998466801,56.38947855470724,55.49947749107196,59.91647716393891,55.0814763446906,261.27299087426854,243.00948015157337,61.78847773017742,181.9819892037308,55.13047629544508,177.72797409390796,108.53647996036797,57.1984766647015,229.6089866679822,56.79747726352025,55.95297889548965,54.48697655055048,218.3604804478964,75.84397975853199,58.28897742892741,101.12347783726426,57.83297661445067,64.91547958065075,54.569476271827625,210.4944867868344,56.65497730882953,55.70197767917625,55.22747835186328,54.57547773436863,60.352976823156496,146.21747971963578,57.17898030677452,208.77749282024615,55.26097812238595,55.76497624519425,55.81697932588531,148.26747570126918,148.2934772416147,59.19947749291259,68.32097615808698,143.80797886140022,98.33847779698152,55.81547776091702,56.19097934163028,55.30797758562676,55.07898173196372,136.9909770479885,55.146475398222265,194.214481021937,59.39097739835779,55.233978736949666,67.57997783289488,131.50197992106405,127.5634805505374,54.928479827218325,93.63447952621902,0.17841363,0.3525645,0.06290232
Pareto solution 2,466.69822273946784,26.876491351495474,35.22998630937627,26.872741037073865,26.820987417655488,27.720236538375843,28.191989393023164,29.9244919351745,26.96723888610086,63.095488091768516,129.80948533018653,27.63848999824893,28.462740026535357,33.771236331340674,27.082740654688337,32.83148813246589,29.18873829337406,27.13523666125957,27.292736674303683,37.71474171798366,400.8789933138596,159.71199131903722,39.298741643570224,38.049988884483014,78.3159868565719,437.6454687970372,464.4969716719388,344.87648713374574,82.74323632944706,32.22023965239748,331.1957335049542,313.05774737707657,497.5442530272753,38.45798999196211,30.43898302276523,30.939236827817126,158.51274342991508,32.199987714654185,239.86225754601583,38.067238891622765,151.2872415864789,29.693494394664754,187.5602370976245,33.39099138844722,380.21498872407255,30.05498416745104,34.71324167500006,31.294739530058905,29.959737934605982,36.58523744390641,29.332736215033947,338.6200056107348,311.2247419253581,39.39323949259722,219.68350670292728,29.406236141165664,213.30248163952695,109.51524167602916,32.50823549571726,291.1239993013053,31.90673639394538,30.639990041232522,28.44098772315681,274.25124236984266,60.476490136462985,34.143989040722204,98.39573830397781,33.459986619674055,44.08374106897418,28.564736105739485,262.4522518782496,31.6929864619093,30.263487017429384,29.55173922579297,28.573739498884038,37.23998693273279,166.0367412774517,32.478990958826785,259.87676332703336,29.601990080910014,30.357984866456377,30.435989487492975,169.1117352499018,169.1507375604201,35.509737937366936,49.19198473579547,162.42248939043185,94.2182382435537,30.433738339373576,30.996989511110428,29.672488076438185,29.32899429594363,152.19698846931385,29.430235994664486,238.03224562956962,35.79698779553473,29.561491002755588,48.08048904700689,143.96349157959412,138.05574252380416,29.103241438825535,87.16224128715984,0.17841364,0.35256442,0.0629023
Pareto solution 3,586.7379749197344,0.3090037335480247,11.446996211167061,0.30400251476385165,0.23499768887268146,1.4339973160551835,2.0629995231408884,4.373003712231366,0.4299996467998426,48.60099778813469,137.55299530535842,1.3250019292192974,2.424001167379174,9.501997040008291,0.584001205361119,8.248998641953222,3.3919996560528034,0.6539966803447896,0.8639974972923028,14.760002623088212,498.9790055504782,177.423002890715,16.872004122981025,15.206998845087355,68.89499734053891,548.0009664649388,583.8029766945838,424.3090005085478,74.79799643781695,7.434001468084034,406.0679892737162,381.88400936899006,627.8660216999206,15.75100192083687,5.058991029463641,5.725997701976894,175.82400650477416,7.406997285315583,284.29002452668647,15.229999654162384,166.19000404685926,4.065007791107064,214.55399646260935,8.995002983261656,471.42699623254066,4.54699335526675,10.758003365332115,6.200000505410571,4.419998378140008,13.253997723873908,3.5839960853772936,415.967020347201,379.44000369914284,16.998001255017016,257.38502420212376,3.6819959868862497,248.87698918514593,110.49400339169034,7.8179943267330145,352.63901193462834,7.01599552437051,5.327001186975394,2.3949988957631376,330.1420042917889,45.10900051439398,9.999000652516997,95.66799877069136,9.086996624897438,23.2520025572976,2.559995939651344,314.41001696966487,6.7309956149890695,4.824996355682515,3.87600009972266,2.572001263399443,14.126997042309085,185.85600283526765,7.77900161087905,310.97603383382057,3.9430020394340772,4.950993487718506,5.054999649100637,189.95599479853445,190.0079978792255,11.819998381821279,30.062993313503966,181.03699991946348,90.09799869012588,5.051998917830133,5.802999680590574,4.036998567249611,3.5790068599235383,167.4029998906392,3.7139965911067065,281.85001023720224,12.202998192711675,3.8890032685615097,28.581000261118902,156.4250032381242,148.5480044970709,3.278003050432744,80.69000304810066,0.17841363,0.3525645,0.06290232
