,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,2.51,9.389,2.326,1.03,8.936,2.279,2.481,9.517,9.077,121.972,4.022,14.772,0.753,2.132,0.17366418,0.24306554,0.04221178
Pareto solution 1,-3.063429027975417,7.255070594063511,-3.339428962957527,-5.283428583581099,6.575570371078356,-3.4099294079817355,-3.106929302564822,7.447071354234254,6.7870703507207395,176.12957077749707,-0.7954300729946908,15.329571186714276,-5.698929399143026,-3.630428992625639,0.17366418,0.24306554,0.04221178
Pareto solution 2,5.296714595166705,10.45596451913869,5.15871474062817,4.186714817363864,10.116214407646112,5.123464631068586,5.2749645708245225,10.55196489922406,10.221964397467303,94.89321461085547,6.430714185609588,14.493214815464071,3.9789645225354207,5.013214725794114,0.17366418,0.24306554,0.04221178
