,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,24.861,4492.671,3785.068,53.827,168.703,333.282,198.338,62.511,2524.378,3.157,1.473,2.626,72.382,1.643,2506.165,2493.623,2.826,3.289,2532.906,1.637,40.445,3.331,3.191,2506.948,1.755,97.763,2507.601,3.055,3.015,109.249,41.95,110.904,20.73,15.648,3.362,3.465,19.219,4.554,0.2,0.34,0.654,1.918,0.218,0.215,10.162,3.59,55.05,5.38,0.465,2.714,0.152,1.63,51.191,1.345,0.128,0.328,0.247,0.219,0.173,5.043,0.502,0.293,0.026,5.954,0.876,8.209,8.431,0.198,1.267,3.594,2.344,0.537,51.39,0.192,78.313,0.36,0.024,0.024,9.267,0.514,77.319,4.068,68.989,4.023,0.471,0.033,0.036,0.263,0.748,0.467,0.19967006,0.30096757,0.060094215
Pareto solution 1,-102.88435011187175,6598.830598749046,5537.426687302504,-59.43533075449159,112.87868845381035,359.74720906993207,157.33118963325614,-46.409308300948396,3646.3912576698494,-135.44026252679396,-137.96631980029997,-136.23682160782482,-31.602791392158906,-137.7113130518992,3619.071911122446,3600.258893812541,-135.93682114927833,-135.2423054628798,3659.183409481906,-137.72031688083734,-79.50829912120207,-135.1793040948578,-135.38929169856783,3620.246376673429,-137.54331788202217,6.468678414639726,3621.2259118713555,-135.59332761874248,-135.65327684136173,23.6976831296015,-77.2508052085941,26.180171027483084,-109.08081570855938,-116.70380319740798,-135.13280974655572,-134.9783203200859,-111.34733888465053,-133.34481210052763,-139.875792833358,-139.66580522964796,-139.19483375945674,-137.2988156007159,-139.8488322156336,-139.85333413010267,-124.93284502506503,-134.79081685417623,-57.60078789107138,-132.10579367427636,-139.47830176373827,-136.10484175370038,-139.94779803031815,-137.73079591338683,-63.38930882013483,-138.15832518067873,-139.98381334607075,-139.68381288752425,-139.8052882745542,-139.8473061429322,-139.91633549812468,-132.61133069115385,-139.42280358649805,-139.73630978845176,-140.1368021343842,-131.24478345615717,-138.86181926147037,-127.86234505172615,-127.52930511919476,-139.87881954421573,-138.2752986532396,-134.7848143015508,-136.65984896064765,-139.37033212011556,-63.090808999744695,-139.88782337315388,-22.706321668552846,-139.63584333561084,-140.1398034106969,-140.1398034106969,-126.27533118046995,-139.40479592862175,-24.19732013234716,-134.07381702997736,-36.69232015489979,-134.1412694433784,-139.46929793480012,-140.1263231018347,-140.12179575282062,-139.78130349859748,-139.05382464184913,-139.47530048742556,0.19967003,0.3009677,0.06009423
Pareto solution 2,24.860976556683,4492.670906431689,3785.0683327133884,53.82698734205769,168.70300014759232,333.2820133617871,198.3379998741168,62.511002311086486,2524.3780462916184,3.157030707644026,1.4729967643975215,2.6259955593809536,72.3820125238401,1.6430012633313709,2506.165131636986,2493.623154009776,2.8259937455331965,3.289004203132208,2532.906147499656,1.6369987107059387,40.44500843091737,3.331002995601466,3.1910112597947773,2506.9481086709748,1.754995923703973,97.76299557435732,2507.6011660489858,3.0549873130116794,3.015023284144263,109.24899447857433,41.9500022531106,110.9039885300408,20.72999949222458,15.648005713446764,3.3620013473482686,3.4649921787827225,19.21898404149715,4.5539976584882425,0.20001050326800396,0.3400022390746926,0.6539853387475887,1.9179995641202368,0.21798636796302162,0.21498509165030555,10.16197782834206,3.589996608934598,55.05001379812575,5.380009942655761,0.4650066692265682,2.713980009251827,0.15200915817331406,1.6300105694608646,51.1910019649622,1.3449910579329298,0.12799894767158548,0.32799713382382834,0.24701354247054041,0.21900374976394232,0.1729862991810478,5.042989503828267,0.502007573598803,0.29299919987215617,0.026006422129285056,5.954016754735221,0.8759971236172532,8.2089799301134,8.431004432255577,0.19799481557492982,1.267008742892358,3.5939961911394676,2.343977324165735,0.5369864316417079,51.39000184522229,0.19199226294949767,78.3129955188956,0.3599810741902729,0.024003451708722423,0.024003451708722423,9.266987058072118,0.5140126788496673,77.31899442348731,4.067994372188423,68.98899652799764,4.023026096587728,0.47100922185200034,0.03299456337435913,0.03600855695958671,0.2630055126537627,0.7479914171526616,0.4670096396471308,0.19967003,0.3009677,0.06009423
