,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,ParetoBestFRI,ParetoBestDRI,HV
Historical flow,2.99,1.007,1.129,5.248,1.318,0.424,7.783,0.564,1.186,0.934,0.454,32.665,0.86,67.134,10.557,7.357,16.308,84.375,4.347,162.721,3.193,23.001,180.34,2.376,4.599,183.074,4.339,74.952,7.738,88.05,2.86,23.158,5.223,2.626,3.281,3.872,5.32,20.612,4.753,274.433,274.808,195.574,0.1669891,0.26810127,0.04476999
Pareto solution 1,2.9900018998882842,1.006999725530477,1.1289996880332183,5.247999004281155,1.318001958909008,0.4240015058821882,7.783002173462137,0.5639995705678302,1.1860007076315924,0.9339984197290505,0.45400093261514485,32.66500135355625,0.8599993158354664,67.13400276353241,10.557000738619081,7.356997328050284,16.30800039023643,84.37499928393663,4.3470017557338,162.72099114279445,3.193001091498445,23.00100024359199,180.33998776535918,2.3760009059260483,4.598998494147509,183.07399449419063,4.3390016126322735,74.95200276238029,7.737999703669402,88.05000397682306,2.8599995744884836,23.158001942061674,5.222998557088886,2.6259976085643757,3.2809971161264,3.872001028365048,5.320000292194891,20.611998576116093,4.752999029056355,274.4330093548906,274.8080171726724,195.57400942954519,0.16698907,0.26810125,0.04476998
